Ticker,symbol,company_name,sector,sub_industry,daily_mean,daily_vol,annual_return_est,annual_vol_est,min_daily_return,max_daily_return
IVZ,IVZ,Invesco,Financials,Asset Management & Custody Banks,0.0007999767482330851,0.027139587523631353,0.20159414055473743,0.43082759563439915,-0.21132904464310343,0.17850435227718964
SW,SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,0.0007959297739908442,0.02893220893391766,0.20057430304569274,0.4592845783134439,-0.24084660336507846,0.1562500764882575
XOM,XOM,ExxonMobil,Energy,Integrated Oil & Gas,0.0007957029152578387,0.019572364631227093,0.20051713464497536,0.31070165630221985,-0.12224795025312696,0.1268678851935685
LDOS,LDOS,Leidos,Industrials,Diversified Support Services,0.0007951015104616987,0.0182555850638165,0.20036558063634807,0.289798428701062,-0.14535606876244977,0.10772254951190763
BG,BG,Bunge Global,Consumer Staples,Agricultural Products & Services,0.0007923945614734104,0.020074681774269673,0.1996834294912994,0.31867569374087057,-0.1428168629283676,0.14476435832035306
TDY,TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,0.0007908711422162322,0.018427046414592307,0.19929952783849053,0.292520293262734,-0.2288704765229077,0.1331911349557906
KMI,KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,0.0007901876588041263,0.018315256951282166,0.19912729001863982,0.2907456905480379,-0.21044279647629338,0.16772476319705576
SNA,SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,0.0007898383454529569,0.018110450328061866,0.19903926305414513,0.287494486196639,-0.11495525058157763,0.11530826071024824
RTX,RTX,RTX Corporation,Industrials,Aerospace & Defense,0.0007885984381311454,0.019192687061727394,0.19872680640904863,0.304674461738506,-0.14476515864235995,0.15757146674388478
KEY,KEY,KeyCorp,Financials,Regional Banks,0.0007832560070189745,0.027638760703018194,0.19738051376878157,0.43875172419726527,-0.2733077705464594,0.18564749343694298
JBHT,JBHT,J.B. Hunt,Industrials,Cargo Ground Transportation,0.0007829932860546212,0.020343139227427733,0.19731430808576456,0.3229373236928186,-0.14233698006713869,0.22142195427618683
PKG,PKG,Packaging Corporation of America,Materials,Paper & Plastic Packaging Products & Materials,0.0007825436456402849,0.01792500364799618,0.19720099870135177,0.28455061141514076,-0.11248279024640861,0.15771268181577658
ALL,ALL,Allstate,Financials,Property & Casualty Insurance,0.0007812239445418364,0.017168172132784,0.19686843402454277,0.27253628357337506,-0.14089154526210934,0.10704057937103784
LOW,LOW,Lowe's,Consumer Discretionary,Home Improvement Retail,0.0007792480577856244,0.019294703904658095,0.19637051056197735,0.3062939289141134,-0.24769434072421415,0.14011811179334677
PLD,PLD,Prologis,Real Estate,Industrial REITs,0.0007730943558065956,0.018366661027673023,0.19481977766326208,0.29156170496306894,-0.1727063376509711,0.11810360648221185
ABBV,ABBV,AbbVie,Health Care,Biotechnology,0.0007664976920287421,0.01598284097913033,0.193157418391243,0.25371973485042565,-0.16252395150876797,0.08717416966806235
AJG,AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,0.0007657725310144589,0.01577306592446016,0.19297467781564365,0.25038965909489214,-0.15235174880299351,0.1323272015276793
MNST,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.0007654126636636906,0.01649525002299839,0.19288399124325,0.2618539762481173,-0.10924204613330257,0.08829106369531203
NWS,NWS,News Corp (Class B),Communication Services,Publishing,0.0007648812606924748,0.019704413999957787,0.19275007769450364,0.31279787504488676,-0.1455222633414428,0.1329306223029758
AIZ,AIZ,Assurant,Financials,Multi-line Insurance,0.0007630349905424789,0.01803534048824386,0.19228481761670468,0.2863021544536049,-0.19735988491347844,0.14148416115711582
TMUS,TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,0.0007603052511579556,0.01680037885325523,0.1915969232918048,0.2666977462642911,-0.11217485448622821,0.1178280226453925
EOG,EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,0.0007584860212665702,0.026802376190915068,0.1911384773591757,0.4254745316805595,-0.32007246820970914,0.16570267427804142
ULTA,ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,0.0007542816441055751,0.025804831466106008,0.1900789743146049,0.40963900009950466,-0.2955104841374617,0.2398072432799918
F,F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,0.0007526834267100094,0.025555399703038394,0.18967622353092237,0.4056793936145609,-0.18361390828391988,0.23441369111504873
AFL,AFL,Aflac,Financials,Life & Health Insurance,0.0007515301567806244,0.017921988722713018,0.18938559950871736,0.28450275096001665,-0.164312482495651,0.2617658161154133
TRV,TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,0.0007502097304390909,0.016763937022171767,0.1890528520706509,0.26611925013009113,-0.2080036047810797,0.13290244386867966
BKNG,BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0.0007466746110370995,0.022060973840944936,0.18816200198134908,0.35020710277825023,-0.11237436629211484,0.187520485028841
EMR,EMR,Emerson Electric,Industrials,Electrical Components & Equipment,0.0007461079118060023,0.019685680517428073,0.1880191937751126,0.312500490229104,-0.1895717954828845,0.16334046954637071
LII,LII,Lennox International,Industrials,Building Products,0.0007430401229434547,0.019874135670928546,0.1872461109817506,0.3154921230458085,-0.1018597128985902,0.11405476739464238
SLB,SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,0.00074296920198127,0.028475234105247077,0.18722823889928006,0.45203032780097163,-0.2742139681609761,0.1990801785118932
NVR,NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,0.0007421316314557642,0.02133653918607828,0.1870171711268526,0.3387070591508857,-0.2054902315930638,0.21079999551005746
SCHW,SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,0.0007416763666026121,0.02242179947364146,0.18690244438385825,0.3559350321228854,-0.12769011086225834,0.19134704248522993
MGM,MGM,MGM Resorts,Consumer Discretionary,Casinos & Gaming,0.0007412813883748705,0.03146434919561355,0.18680290987046735,0.4994810588165319,-0.33613980727643755,0.33114764223397875
MAS,MAS,Masco,Industrials,Building Products,0.0007388884882616555,0.019605469678800884,0.1861998990419372,0.3112271826403471,-0.11686362228401193,0.14856535425727802
KR,KR,Kroger,Consumer Staples,Food Retail,0.0007369486989241593,0.01767798026149532,0.18571107212888815,0.2806292367229512,-0.09950762211020814,0.11606232647012416
AIG,AIG,American International Group,Financials,Multi-line Insurance,0.0007325525643969788,0.02263624010682387,0.18460324622803867,0.35933917164121276,-0.20844876969563242,0.18808308620594305
IBM,IBM,IBM,Information Technology,IT Consulting & Other Services,0.0007279648035456967,0.017324467014423833,0.18344713049351555,0.2750173879014427,-0.13147455699610955,0.1296417633836262
BAC,BAC,Bank of America,Financials,Diversified Banks,0.0007258520713249811,0.020596808965378643,0.18291472197389524,0.32696420594338477,-0.1539733878099443,0.1779617237203197
RSG,RSG,Republic Services,Industrials,Environmental & Facilities Services,0.0007258412764891134,0.012945626014466948,0.18291200167525656,0.2055054420019668,-0.12806704745947683,0.07893166229351567
J,J,Jacobs Solutions,Industrials,Construction & Engineering,0.0007243579213267478,0.017610668862849174,0.18253819617434044,0.2795607013956454,-0.1210335139121409,0.10284047121672546
CINF,CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,0.0007208794613365249,0.01998403811460921,0.18166162425680427,0.3172367702525524,-0.13907982855195533,0.16831340327038857
TGT,TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,0.0007199352969562586,0.0220880061866656,0.18142369483297718,0.35063622796303984,-0.2493031215615742,0.2042554140932702
GL,GL,Globe Life,Financials,Life & Health Insurance,0.0007196036596112516,0.022808944504433715,0.18134012222203538,0.36208076895962993,-0.5314019518828876,0.2017490491593783
CPRT,CPRT,Copart,Industrials,Diversified Support Services,0.0007188634355379822,0.01797275824771016,0.18115358575557153,0.28530869218395655,-0.1405914650410972,0.1735284925053333
MA,MA,Mastercard,Financials,Transaction & Payment Processing Services,0.0007181261764237235,0.018016148898458734,0.18096779645877833,0.28599749741059244,-0.12725485837479678,0.16610939135923575
VRTX,VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,0.0007149617661648917,0.01976598020009989,0.18017036507355272,0.31377520817334614,-0.20695496369334432,0.13233442787583138
CB,CB,Chubb Limited,Financials,Property & Casualty Insurance,0.0007147680533437981,0.01631333632005477,0.1801215494426371,0.25896618573973507,-0.16773318711611418,0.08874736204741329
NEE,NEE,NextEra Energy,Utilities,Multi-Utilities,0.0007104891488421413,0.01770072833381746,0.1790432655082196,0.28099035117597415,-0.13417079844793334,0.13690423046317934
KIM,KIM,Kimco Realty,Real Estate,Retail REITs,0.0007036550761296924,0.023095422276459533,0.17732107918468248,0.366628462605199,-0.19818476598800727,0.32261212098884373
CHRW,CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,0.0007035660242288643,0.019575741143138425,0.1772986381056738,0.31075525676711724,-0.14847562137004788,0.19709388542286366
NTRS,NTRS,Northern Trust,Financials,Asset Management & Custody Banks,0.0007022120986055348,0.020697886692777265,0.17695744884859477,0.32856876512209077,-0.1818540291738504,0.20637709114959701
NTAP,NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",0.0007017134646067345,0.02267471250758311,0.17683179308089708,0.3599499020697041,-0.20221800082625618,0.18166513203890777
NDSN,NDSN,Nordson Corporation,Industrials,Industrial Machinery & Supplies & Components,0.0006994164762029309,0.018470174876903635,0.1762529520031386,0.2932049363769604,-0.1830909041555484,0.19696349279404846
SO,SO,Southern Company,Utilities,Electric Utilities,0.0006976234074159223,0.014991615596586667,0.1758010986688124,0.23798451971787324,-0.11765775563189973,0.18773620650834433
PNC,PNC,PNC Financial Services,Financials,Diversified Banks,0.0006968515900441611,0.020390726414414466,0.1756066006911286,0.32369274686697874,-0.15900179049183016,0.1294341640301515
MET,MET,MetLife,Financials,Life & Health Insurance,0.0006963102021772704,0.020262156636168004,0.17547017094867212,0.32165176491082553,-0.16641148465287936,0.1733957755682285
SPGI,SPGI,S&P Global,Financials,Financial Exchanges & Data,0.0006957565391360926,0.017577828843361724,0.17533064786229532,0.27903938224795954,-0.15189320943421314,0.1385577451717872
OXY,OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,0.0006954259404049487,0.034799725685522954,0.17524733698204709,0.5524285191429629,-0.5201378949564661,0.3369777653301296
VTR,VTR,Ventas,Real Estate,Health Care REITs,0.0006925874875133361,0.024297337872021638,0.17453204685336068,0.3857082811816835,-0.2859290121465382,0.21775660262328445
NWSA,NWSA,News Corp (Class A),Communication Services,Publishing,0.0006905642138313709,0.019472041888064385,0.17402218188550544,0.30910908212670585,-0.1327927675370364,0.13557499076104906
LHX,LHX,L3Harris,Industrials,Aerospace & Defense,0.0006896341437262304,0.01686129863670678,0.17378780421901005,0.2676648178459114,-0.14299407978193113,0.10983434260629088
UAL,UAL,United Airlines Holdings,Industrials,Passenger Airlines,0.0006879963549737189,0.03584500995408507,0.17337508145337716,0.5690218924868633,-0.3029018875910585,0.26144256288951184
SHW,SHW,Sherwin-Williams,Materials,Specialty Chemicals,0.0006832831611179375,0.017746422256967903,0.17218735660172024,0.281715719718472,-0.18676999435888253,0.14449213074629697
CSCO,CSCO,Cisco,Information Technology,Communications Equipment,0.0006786574459153778,0.016862151066621638,0.1710216763706752,0.2676783497513003,-0.13730357190817355,0.1337349539961974
L,L,Loews Corporation,Financials,Multi-line Insurance,0.0006770430984233023,0.017762079353708705,0.17061486080267219,0.28196426842384864,-0.16461083266516474,0.1344994687693839
WM,WM,Waste Management,Industrials,Environmental & Facilities Services,0.000675668437417004,0.013193374242480934,0.17026844622908502,0.2094383231964584,-0.11121260205624661,0.09049957126798636
CVX,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,0.0006753592439576254,0.020118559514459657,0.1701905294773216,0.3193722312726758,-0.22124772183287256,0.22740680980411065
SPG,SPG,Simon Property Group,Real Estate,Retail REITs,0.0006740067495065949,0.026217848241306917,0.16984970087566192,0.4161954381463815,-0.2671268480732496,0.27869398401315637
EA,EA,Electronic Arts,Communication Services,Interactive Home Entertainment,0.0006739430681231187,0.017733156539944065,0.1698336531670259,0.2815051329892238,-0.16698282922510665,0.1605230483165485
DGX,DGX,Quest Diagnostics,Health Care,Health Care Services,0.0006719092877155405,0.015893710161829167,0.1693211405043162,0.25230482699004075,-0.10726450381093233,0.12591742715500187
INTU,INTU,Intuit,Information Technology,Application Software,0.0006717033858920394,0.022701352127593052,0.16926925324479394,0.3603727929271095,-0.14476552557311761,0.20080101500144143
GILD,GILD,Gilead Sciences,Health Care,Biotechnology,0.0006701007239595561,0.016311124635495656,0.16886538243780813,0.2589310763358035,-0.10150070245206466,0.1292024828995706
PNR,PNR,Pentair,Industrials,Industrial Machinery & Supplies & Components,0.0006691204546349195,0.01998676308463779,0.1686183545679997,0.3172800278107068,-0.15761761702084598,0.1820568287109654
DLR,DLR,Digital Realty,Real Estate,Data Center REITs,0.000668551202624272,0.01878490703601912,0.16847490306131654,0.2982011545126443,-0.10973574818206233,0.11844666220631384
NOC,NOC,Northrop Grumman,Industrials,Aerospace & Defense,0.0006680787700097718,0.01705785339441339,0.16835585004246248,0.27078502789330083,-0.1265693655914807,0.13001122149855582
WFC,WFC,Wells Fargo,Financials,Diversified Banks,0.0006629882984854867,0.022288065033209185,0.16707305121834265,0.35381206369623636,-0.1586762613058501,0.1453466644984749
MTD,MTD,Mettler Toledo,Health Care,Life Sciences Tools & Services,0.0006621465847598674,0.019951218559098885,0.1668609393594866,0.31671577596043243,-0.10577602585603663,0.17035534831168797
TXT,TXT,Textron,Industrials,Aerospace & Defense,0.0006599173009614957,0.022676422384484925,0.16629915984229693,0.35997704552403254,-0.1707480131365896,0.1620114930854062
V,V,Visa Inc.,Financials,Transaction & Payment Processing Services,0.0006597071715473381,0.016372756915424176,0.1662462072299292,0.25990945844835217,-0.13547202049631824,0.13842630569099956
LH,LH,Labcorp,Health Care,Health Care Services,0.000655537276957509,0.018026680807562742,0.16519539379329226,0.28616468628451214,-0.19275598664025262,0.1289301574153452
NSC,NSC,Norfolk Southern,Industrials,Rail Transportation,0.000652851686277016,0.018248468549499464,0.16451862494180802,0.28968545753855496,-0.13904369538781614,0.17959297768221472
CTRA,CTRA,Coterra,Energy,Oil & Gas Exploration & Production,0.0006525063639373221,0.023188720247425274,0.16443160371220517,0.36810952197921265,-0.12069780413738307,0.1562941614340525
ROL,ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,0.0006524871688619359,0.016886520680456218,0.16442676655320784,0.2680652053778182,-0.10806010649154185,0.10044515047890035
TRMB,TRMB,Trimble Inc.,Information Technology,Application Software,0.0006499755130746016,0.02243737038519118,0.1637938292947996,0.3561822126807683,-0.1859765389801109,0.18808631736778736
PCG,PCG,PG&E Corporation,Utilities,Multi-Utilities,0.0006456477335352869,0.040520887355777066,0.1627032288508923,0.6432491450822866,-0.5235930092326593,0.7459325224382023
VICI,VICI,Vici Properties,Real Estate,Hotel & Resort REITs,0.0006425611353472433,0.018995610375448675,0.16192540610750533,0.30154596633189285,-0.28636368156284764,0.17696414040976705
TSCO,TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,0.0006405672012197033,0.018652064597120023,0.16142293470736524,0.29609234617135044,-0.1251806012931984,0.10641505227620729
MO,MO,Altria,Consumer Staples,Tobacco,0.0006346013151162042,0.015120307018889246,0.15991953140928347,0.24002743271355212,-0.10029679160321969,0.10021983222841513
HII,HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,0.0006342004652233138,0.020093761698645376,0.15981851723627508,0.31897857815046277,-0.2616072630496905,0.12356357457323797
HBAN,HBAN,Huntington Bancshares,Financials,Regional Banks,0.000632120746353852,0.023525335007320083,0.1592944280811707,0.37345311563310496,-0.1682872344645655,0.17733978185717425
GD,GD,General Dynamics,Industrials,Aerospace & Defense,0.0006307402575705355,0.015074025482552902,0.15894654490777493,0.23929273610091234,-0.10926214550008595,0.09147541878513099
DAL,DAL,Delta Air Lines,Industrials,Passenger Airlines,0.0006304995272249736,0.02912803046390914,0.15888588086069336,0.4623931487317017,-0.25992441402660715,0.23383502708113046
CSX,CSX,CSX Corporation,Industrials,Rail Transportation,0.0006294353655860153,0.017317779084496183,0.15861771212767584,0.2749112203051963,-0.15550582816439573,0.16449874950748877
TTWO,TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,0.0006204520231625608,0.0213199038876904,0.15635390983696532,0.33844298197576766,-0.13757108780203542,0.1403211830045361
ADM,ADM,Archer Daniels Midland,Consumer Staples,Agricultural Products & Services,0.0006144725335982062,0.018198518801977894,0.15484707846674797,0.2888925298785997,-0.24197101575200797,0.10269521528200398
ITW,ITW,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,0.0006121585638393795,0.015898458280894614,0.15426395808752363,0.25238020104349573,-0.11512960209667189,0.166060191843165
NI,NI,NiSource,Utilities,Multi-Utilities,0.0006117855917768778,0.015518761636704143,0.1541699691277732,0.24635270367845316,-0.16838768479294142,0.1733525830649476
EXPD,EXPD,Expeditors International,Industrials,Air Freight & Logistics,0.0006115480950638493,0.01660934420103563,0.15411011995609003,0.2636651651748785,-0.13175614251326362,0.12943072091497143
ADSK,ADSK,Autodesk,Information Technology,Application Software,0.0006081118342323482,0.02309694518503175,0.15324418222655173,0.3666526380293084,-0.15493423060366984,0.1619852851418888
MTB,MTB,M&T Bank,Financials,Regional Banks,0.0006064071431592723,0.022899111159499243,0.15281460007613662,0.36351212023475354,-0.13888916031086862,0.25095940165001407
ATO,ATO,Atmos Energy,Utilities,Gas Utilities,0.0006052643703348005,0.014356233475227641,0.15252662132436973,0.22789814123419738,-0.12496176140157655,0.15382127095937714
APD,APD,Air Products,Materials,Industrial Gases,0.0006037501313400734,0.017873335177124354,0.1521450330976985,0.28373039986784176,-0.15551770468961112,0.1372332958742224
AON,AON,Aon plc,Financials,Insurance Brokers,0.0005985949534846721,0.016163071531906433,0.15084592827813736,0.25658080617823326,-0.16703144337878473,0.141325208802618
EFX,EFX,Equifax,Industrials,Research & Consulting Services,0.0005967864238806327,0.020863839065138032,0.15039017881791944,0.33120317736257743,-0.12110249834954645,0.14940571531833458
GEN,GEN,Gen Digital,Information Technology,Systems Software,0.0005961565052226517,0.020434935157221383,0.15023143931610825,0.32439453890243025,-0.13284616898277268,0.15339226264524153
DASH,DASH,DoorDash,Consumer Discretionary,Specialized Consumer Services,0.0005939304322842905,0.03604720611600159,0.1496704689356412,0.5722316570497604,-0.17453778691652444,0.22149112419781192
RMD,RMD,ResMed,Health Care,Health Care Equipment,0.0005937473862008594,0.021341065326963945,0.14962434132261657,0.3387789094099796,-0.19386194594415773,0.18885622008904757
LMT,LMT,Lockheed Martin,Industrials,Aerospace & Defense,0.000592755491843618,0.015945185506513485,0.14937438394459174,0.253121972754157,-0.1276162268279063,0.10727930777608163
BRO,BRO,Brown & Brown,Financials,Insurance Brokers,0.0005915719139768914,0.016293431836769925,0.14907612232217662,0.25865021186325343,-0.1265061528228436,0.12255232787338954
HD,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,0.0005913099901155286,0.01686557223489609,0.1490101175091132,0.26773265911398536,-0.1979383431192956,0.13750838546580813
UNP,UNP,Union Pacific Corporation,Industrials,Rail Transportation,0.0005877677508051696,0.016653674637935593,0.14811747320290272,0.26436888904416733,-0.130344208009885,0.13004182340323456
AEP,AEP,American Electric Power,Utilities,Electric Utilities,0.0005852011094113501,0.01422818183646832,0.14747067957166024,0.22586538448740873,-0.1158273010276798,0.11682602065676817
TMO,TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,0.000585190645803338,0.017708829075630764,0.14746804274244116,0.28111894646561303,-0.09198795684337624,0.10470026725162174
SRE,SRE,Sempra,Utilities,Multi-Utilities,0.0005839853757356654,0.016733059205812157,0.14716431468538768,0.2656290799913936,-0.1897224665534224,0.11357285468657352
EXR,EXR,Extra Space Storage,Real Estate,Self-Storage REITs,0.0005811947770257022,0.018165797369706888,0.14646108381047696,0.28837309324461413,-0.15469087336339504,0.10569060985657819
STE,STE,Steris,Health Care,Health Care Equipment,0.0005801336553921338,0.017025037829404083,0.14619368115881773,0.27026409694842063,-0.11585588166896754,0.10006806459113848
MRSH,MRSH,Marsh McLennan,Financials,Insurance Brokers,0.0005799694414482348,0.014152853529099648,0.14615229924495518,0.22466958467952308,-0.12067487173180091,0.13352431388842922
SYK,SYK,Stryker Corporation,Health Care,Health Care Equipment,0.0005770628893506569,0.017799275130419564,0.14541984811636552,0.28255473307384155,-0.1310592985331005,0.13391273000422
FFIV,FFIV,"F5, Inc.",Information Technology,Communications Equipment,0.0005756104210673565,0.01968082861827425,0.14505382610897383,0.3124234687178197,-0.12841013194276463,0.12990600709470557
ERIE,ERIE,Erie Indemnity,Financials,Insurance Brokers,0.0005736206280409308,0.02026041596937164,0.14455239826631458,0.3216241326820739,-0.14970753286927163,0.18019453092945237
SBUX,SBUX,Starbucks,Consumer Discretionary,Restaurants,0.0005656216333614495,0.02035288511030621,0.14253665160708529,0.32309203478723786,-0.16204215346492312,0.24496950044707266
REGN,REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,0.0005618120714774478,0.02024232860713329,0.14157664201231684,0.321337004707939,-0.19014192784855255,0.18846828176341246
AVY,AVY,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,0.0005597450002993663,0.01823769106267972,0.1410557400754403,0.289514370239255,-0.13270920438877387,0.22869844854157417
WBD,WBD,Warner Bros. Discovery,Communication Services,Broadcasting,0.0005580630561089572,0.03255372831771833,0.14063189013945723,0.5167744162598625,-0.27445884803672893,0.28947369421718205
ICE,ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,0.0005578968155609819,0.014790740298151316,0.14058999752136744,0.23479572321269832,-0.12285401841116639,0.10187002730365635
HST,HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,0.0005571550676240649,0.02352955321326438,0.14040307704126437,0.3735200775765497,-0.15688013441410908,0.30028587114889027
CCL,CCL,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0.0005547440942894936,0.041364350000780585,0.13979551176095237,0.656638699475399,-0.3318147322708146,0.39290888467110663
LNT,LNT,Alliant Energy,Utilities,Electric Utilities,0.0005538484649893273,0.014258980219469811,0.1395698131773105,0.22635429366063792,-0.09615766419734706,0.1011353110511044
CRL,CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,0.0005534566322554489,0.025850434355992793,0.1394710713283731,0.41036292353374243,-0.281297248261264,0.1868122075597176
CDW,CDW,CDW Corporation,Information Technology,Technology Distributors,0.0005481446107063693,0.020043012772327822,0.13813244189800508,0.31817296392042405,-0.14146118747405168,0.10746710166458251
AMGN,AMGN,Amgen,Health Care,Biotechnology,0.0005468826138412719,0.01630231546557177,0.1378144186880005,0.2587912350985504,-0.08260747182920791,0.11817944884861165
DHR,DHR,Danaher Corporation,Health Care,Life Sciences Tools & Services,0.0005463788204629884,0.017529654465303433,0.13768746275667307,0.2782746377045149,-0.09728050624363971,0.09877463253755914
BRK-B,BRK.B,Berkshire Hathaway,Financials,Multi-Sector Holdings,0.0005451992989127545,0.012786691112094396,0.13739022332601414,0.20298242864401017,-0.09592066495833662,0.11609929268658559
REG,REG,Regency Centers,Real Estate,Retail REITs,0.0005424831640804961,0.020702207641274166,0.13670575734828502,0.3286373580529951,-0.20742428442898087,0.34977953631246317
FOXA,FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,0.0005422778606165889,0.02016042740450834,0.13665402087538042,0.3200368634226027,-0.11137599958389388,0.12376655742605269
WYNN,WYNN,Wynn Resorts,Consumer Discretionary,Casinos & Gaming,0.0005409588992552136,0.03128768685509488,0.13632164261231383,0.49667663110227384,-0.24434649914556694,0.2768824765376605
AEE,AEE,Ameren,Utilities,Multi-Utilities,0.0005399085265217691,0.014768464140730918,0.1360569486834858,0.23444210017649533,-0.1339461962705465,0.17801333416014709
EPAM,EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,0.0005398983136843756,0.03187942075319273,0.13605437504846266,0.5060701155224363,-0.45676331883276866,0.2518663776464971
OTIS,OTIS,Otis Worldwide,Industrials,Industrial Machinery & Supplies & Components,0.0005395915557617899,0.01599346893607307,0.13597707205197104,0.25388844843651676,-0.12377461749617102,0.11453798904397261
WEC,WEC,WEC Energy Group,Utilities,Electric Utilities,0.0005387964979086439,0.014701683731672943,0.13577671747297826,0.23338199404758392,-0.18051120720082903,0.13147147446762464
TYL,TYL,Tyler Technologies,Information Technology,Application Software,0.0005344554801465516,0.019508349965169328,0.134682780996931,0.30968545498232164,-0.1538982798970615,0.10276939962774478
ZBRA,ZBRA,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,0.000534189495086676,0.02566096972865338,0.13461575276184234,0.4073552658166407,-0.17271719917675077,0.15193748842520716
EG,EG,Everest Group,Financials,Reinsurance,0.0005337982305964109,0.018441372313929214,0.13451715411029555,0.29274770986445076,-0.14303812302265684,0.11725679145464718
TFC,TFC,Truist Financial,Financials,Diversified Banks,0.0005304000286276433,0.02349710499729852,0.13366080721416612,0.37300497811694944,-0.1909548495306107,0.1724404642307369
PRU,PRU,Prudential Financial,Financials,Life & Health Insurance,0.000529376247762152,0.021731956403963117,0.1334028144360623,0.34498411288670366,-0.20113820971255025,0.21035155601748046
AKAM,AKAM,Akamai Technologies,Information Technology,Internet Services & Infrastructure,0.0005259730935779323,0.02062384240026014,0.13254521958163895,0.32739334841806655,-0.21728038036925557,0.14712325840780172
XEL,XEL,Xcel Energy,Utilities,Multi-Utilities,0.0005255568994689415,0.014757994149105431,0.13244033866617327,0.2342758942120755,-0.12691817403650696,0.11257721428942391
DTE,DTE,DTE Energy,Utilities,Multi-Utilities,0.0005236445074951846,0.015292829912877514,0.13195841588878654,0.24276614875130084,-0.1390502263743737,0.1264157245602775
XYL,XYL,Xylem Inc.,Industrials,Industrial Machinery & Supplies & Components,0.0005230225430937967,0.01835161980935474,0.13180168085963676,0.2913229330245553,-0.12027254343527916,0.11261946811459844
NCLH,NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0.000522558264481604,0.04394163850518602,0.13168468264936423,0.6975518861125334,-0.35795077911005246,0.4219234634452791
PSA,PSA,Public Storage,Real Estate,Self-Storage REITs,0.0005217967025863826,0.015682831781558403,0.1314927690517684,0.24895723648358145,-0.11531207155387468,0.06361194777719015
CNP,CNP,CenterPoint Energy,Utilities,Multi-Utilities,0.0005201575236859405,0.017961560442318104,0.131079695968857,0.2851309325341741,-0.19742783800122343,0.17387835048283584
CME,CME,CME Group,Financials,Financial Exchanges & Data,0.0005194591531451388,0.01607120100910333,0.130903706592575,0.25512240684130627,-0.18389119349642846,0.11840334699835475
BBY,BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,0.0005193356358394918,0.0244115477173544,0.13087258023155193,0.38752130626983733,-0.17839692671794838,0.16788339713893974
PTC,PTC,PTC Inc.,Information Technology,Application Software,0.0005188881664152795,0.02165004396612611,0.13075981793665042,0.34368379324790516,-0.20414844170030555,0.17646734712850742
HSY,HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,0.0005170405759289857,0.015156569664717718,0.13029422513410438,0.24060308437001224,-0.1652768062883968,0.10847155004380604
UNH,UNH,UnitedHealth Group,Health Care,Managed Health Care,0.0005158250758617378,0.020955191370098276,0.12998791911715793,0.33265335024628145,-0.22379663475756673,0.12798943570898458
TECH,TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,0.0005133679271198616,0.023012177154763155,0.12936871763420513,0.3653069872659914,-0.10891090591828967,0.1621579407684015
