ticker,cluster_id,symbol,company_name,sector,sub_industry,observations,annual_return,annual_volatility,risk_free_rate,excess_annual_return,sharpe_ratio,selected,mst_degree
APO,16,APO,Apollo Global Management,Financials,Asset Management & Custody Banks,1842,0.2943714934037329,0.41230328806859873,0.0368,0.2575714934037329,0.6247136534134997,False,1
AME,16,AME,Ametek,Industrials,Electrical Components & Equipment,1842,0.19246737293517668,0.2601551849931193,0.0368,0.15566737293517668,0.5983635226770277,False,3
TJX,16,TJX,TJX Companies,Consumer Discretionary,Apparel Retail,1842,0.20382564036807893,0.2803517590040588,0.0368,0.16702564036807893,0.5957716868316878,False,2
KKR,16,KKR,KKR & Co.,Financials,Asset Management & Custody Banks,1842,0.27184593690034475,0.397082975472307,0.0368,0.23504593690034475,0.5919315392979801,False,3
BX,16,BX,Blackstone Inc.,Financials,Asset Management & Custody Banks,1842,0.2604459690212364,0.3907366429171943,0.0368,0.2236459690212364,0.572370093962833,False,2
TDG,16,TDG,TransDigm Group,Industrials,Aerospace & Defense,1842,0.23174224623804407,0.36675425781065,0.0368,0.19494224623804407,0.5315336961641765,False,1
DOV,16,DOV,Dover Corporation,Industrials,Industrial Machinery & Supplies & Components,1842,0.18678899758427625,0.2824624007913427,0.0368,0.14998899758427625,0.5310051786151685,False,8
PHM,16,PHM,PulteGroup,Consumer Discretionary,Homebuilding,1842,0.24641013446188031,0.3968225307289596,0.0368,0.20961013446188032,0.5282213539559568,False,3
BLDR,16,BLDR,Builders FirstSource,Industrials,Building Products,1842,0.3006496843178186,0.5041867105566065,0.0368,0.2638496843178186,0.5233174115726626,False,3
WAB,16,WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,1842,0.2065893460441548,0.3277894599627477,0.0368,0.1697893460441548,0.5179829335069249,False,1
DHI,16,DHI,D. R. Horton,Consumer Discretionary,Homebuilding,1842,0.23583451493055496,0.38668249235413205,0.0368,0.19903451493055496,0.5147233683087853,False,2
IR,16,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,1842,0.2117450845274591,0.34142515523453437,0.0368,0.1749450845274591,0.5123965877888654,False,1
MLM,16,MLM,Martin Marietta Materials,Materials,Construction Materials,1842,0.1992840460841121,0.3178115145739156,0.0368,0.1624840460841121,0.5112591540364787,False,1
BLK,16,BLK,BlackRock,Financials,Asset Management & Custody Banks,1842,0.17769565311915447,0.29696893093469506,0.0368,0.14089565311915447,0.4744457700530906,False,3
PKG,16,PKG,Packaging Corporation of America,Materials,Paper & Plastic Packaging Products & Materials,1842,0.169799915805684,0.28455061141514076,0.0368,0.132999915805684,0.46740337384707215,False,2
SNA,16,SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,1842,0.17080920112008657,0.287494486196639,0.0368,0.13400920112008657,0.4661279000266727,False,1
DECK,16,DECK,Deckers Brands,Consumer Discretionary,Footwear,1842,0.23801414882332983,0.44654713435234616,0.0368,0.20121414882332983,0.45060002258252685,False,1
TDY,16,TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,1842,0.16858966160962607,0.292520293262734,0.0368,0.13178966160962607,0.45053168838189317,False,1
VMC,16,VMC,Vulcan Materials Company,Materials,Construction Materials,1842,0.17529225105332658,0.30799562653918067,0.0368,0.13849225105332658,0.44965655067738025,False,2
TEL,16,TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,1842,0.16971785840010334,0.3064423077697736,0.0368,0.13291785840010334,0.4337451292788296,False,7
CBRE,16,CBRE,CBRE Group,Real Estate,Real Estate Services,1842,0.19070118767557664,0.3552778433946789,0.0368,0.15390118767557665,0.43318543651653363,False,1
GNRC,16,GNRC,Generac,Industrials,Electrical Components & Equipment,1842,0.24825218680060157,0.49611905001044415,0.0368,0.21145218680060157,0.4262125931188293,False,1
J,16,J,Jacobs Solutions,Industrials,Construction & Engineering,1842,0.15401720778406203,0.2795607013956454,0.0368,0.11721720778406203,0.41929072004355716,False,1
LOW,16,LOW,Lowe's,Consumer Discretionary,Home Improvement Retail,1842,0.16015301274514226,0.3062939289141134,0.0368,0.12335301274514227,0.4027275799506009,False,3
ROK,16,ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,1842,0.1664573154178013,0.33657714738298944,0.0368,0.1296573154178013,0.38522316926723754,False,1
SHW,16,SHW,Sherwin-Williams,Materials,Specialty Chemicals,1842,0.14148674390965232,0.281715719718472,0.0368,0.10468674390965232,0.3716041973599106,False,1
JBHT,16,JBHT,J.B. Hunt,Industrials,Cargo Ground Transportation,1842,0.15655552444194232,0.3229373236928186,0.0368,0.11975552444194232,0.3708320954435575,False,2
ITW,16,ITW,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,1842,0.13034955683869032,0.25238020104349573,0.0368,0.09354955683869032,0.3706691588797324,False,13
NDSN,16,NDSN,Nordson Corporation,Industrials,Industrial Machinery & Supplies & Components,1842,0.14231131118896645,0.2932049363769604,0.0368,0.10551131118896645,0.3598551664673043,False,1
EMR,16,EMR,Emerson Electric,Industrials,Electrical Components & Equipment,1842,0.14894782951025487,0.312500490229104,0.0368,0.11214782951025487,0.3588724914576478,False,4
ROST,16,ROST,Ross Stores,Consumer Discretionary,Apparel Retail,1842,0.15832059086873485,0.33864985883226656,0.0368,0.12152059086873485,0.35883845127756,False,2
MAS,16,MAS,Masco,Industrials,Building Products,1842,0.14799481228568623,0.3112271826403471,0.0368,0.11119481228568623,0.3572786006104824,False,4
LII,16,LII,Lennox International,Industrials,Building Products,1842,0.1472185637555341,0.3154921230458085,0.0368,0.1104185637555341,0.34998833786890354,False,1
EXPD,16,EXPD,Expeditors International,Industrials,Air Freight & Logistics,1842,0.1266165188118864,0.2636651651748785,0.0368,0.0898165188118864,0.3406461325761965,False,3
CSX,16,CSX,CSX Corporation,Industrials,Rail Transportation,1842,0.128323266424621,0.2749112203051963,0.0368,0.091523266424621,0.33291935601251643,False,1
CHRW,16,CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,1842,0.13791827848099936,0.31075525676711724,0.0368,0.10111827848099936,0.3253952307451336,False,1
NSC,16,NSC,Norfolk Southern,Industrials,Rail Transportation,1842,0.13047136742510523,0.28968545753855496,0.0368,0.09367136742510523,0.3233554359995385,False,2
FDX,16,FDX,FedEx,Industrials,Air Freight & Logistics,1842,0.1510793595650204,0.3561472112242111,0.0368,0.11427935956502039,0.3208767497355925,False,1
UNP,16,UNP,Union Pacific Corporation,Industrials,Rail Transportation,1842,0.11982780564858975,0.26436888904416733,0.0368,0.08302780564858975,0.31406042499470704,False,2
HD,16,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1842,0.11934936395642404,0.26773265911398536,0.0368,0.08254936395642404,0.3083275840519673,False,3
NVR,16,NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,1842,0.13853692387996897,0.3387070591508857,0.0368,0.10173692387996897,0.3003684781032203,False,1
APD,16,APD,Air Products,Materials,Industrial Gases,1842,0.11804061617926442,0.28373039986784176,0.0368,0.08124061617926442,0.28633031996960967,False,1
OTIS,16,OTIS,Otis Worldwide,Industrials,Industrial Machinery & Supplies & Components,1537,0.10924095781542897,0.25388844843651676,0.0368,0.07244095781542897,0.28532593058696165,False,1
PNR,16,PNR,Pentair,Industrials,Industrial Machinery & Supplies & Components,1842,0.12531326238493135,0.3172800278107068,0.0368,0.08851326238493135,0.27897520999254155,False,1
LEN,16,LEN,Lennar,Consumer Discretionary,Homebuilding,1842,0.1368695339880075,0.40412229210578265,0.0368,0.1000695339880075,0.24762191035433748,False,1
HON,16,HON,Honeywell,Industrials,Industrial Conglomerates,1842,0.09930828716535234,0.25588827782341933,0.0368,0.06250828716535234,0.24427960396250506,False,1
AVY,16,AVY,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,1842,0.10457802367154434,0.289514370239255,0.0368,0.06777802367154434,0.23410935911586184,False,3
IEX,16,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,1842,0.09116650041487273,0.2590820993914011,0.0368,0.05436650041487273,0.20984275078279357,False,1
ECL,16,ECL,Ecolab,Materials,Specialty Chemicals,1842,0.09495969783394709,0.2777637208602557,0.0368,0.05815969783394709,0.20938550813555498,False,3
ALB,16,ALB,Albemarle Corporation,Materials,Specialty Chemicals,1842,0.14575446242437828,0.5335054494020688,0.0368,0.10895446242437828,0.20422371045411067,False,1
XYL,16,XYL,Xylem Inc.,Industrials,Industrial Machinery & Supplies & Components,1842,0.09337814789746268,0.2913229330245553,0.0368,0.05657814789746268,0.19421110212663473,False,1
TXT,16,TXT,Textron,Industrials,Aerospace & Defense,1842,0.10668292026430981,0.35997704552403254,0.0368,0.06988292026430981,0.19413160125968182,False,3
TRMB,16,TRMB,Trimble Inc.,Information Technology,Application Software,1842,0.10534553241531786,0.3561822126807683,0.0368,0.06854553241531786,0.19244513053983536,False,4
SBUX,16,SBUX,Starbucks,Consumer Discretionary,Restaurants,1842,0.09502520360626998,0.32309203478723786,0.0368,0.05822520360626998,0.18021243898696657,False,2
ULTA,16,ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,1842,0.11059536926340274,0.40963900009950466,0.0368,0.07379536926340274,0.1801473229977547,False,1
IVZ,16,IVZ,Invesco,Financials,Asset Management & Custody Banks,1842,0.11435830480504605,0.43082759563439915,0.0368,0.07755830480504605,0.18002167361364227,False,2
ALLE,16,ALLE,Allegion,Industrials,Building Products,1842,0.08809935335276942,0.2877559063405064,0.0368,0.05129935335276942,0.17827385024050915,False,1
CDW,16,CDW,CDW Corporation,Information Technology,Technology Distributors,1842,0.09097544193244556,0.31817296392042405,0.0368,0.054175441932445556,0.17027041287516492,False,1
AOS,16,AOS,A. O. Smith,Industrials,Building Products,1842,0.06663541672575368,0.28769455090457235,0.0368,0.029835416725753683,0.10370518535003474,False,1
POOL,16,POOL,Pool Corporation,Consumer Discretionary,Distributors,1842,0.06373278393451298,0.3454872225323471,0.0368,0.026932783934512983,0.07795594794244912,False,2
HAS,16,HAS,Hasbro,Consumer Discretionary,Leisure Products,1842,0.06219779711235729,0.36120346499540834,0.0368,0.02539779711235729,0.07031437838692979,False,1
UPS,16,UPS,United Parcel Service,Industrials,Air Freight & Logistics,1842,0.05684930651921083,0.29689810694773394,0.0368,0.02004930651921083,0.06752925010310126,False,2
TROW,16,TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,1842,0.05816600219237955,0.32469043419300037,0.0368,0.021366002192379552,0.06580422440064654,False,3
BALL,16,BALL,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",1842,0.05612862986683109,0.3053745063381196,0.0368,0.019328629866831093,0.06329483786518142,False,1
BBY,16,BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,1842,0.05729800882885394,0.38752130626983733,0.0368,0.020498008828853942,0.05289517891586804,False,3
FTV,16,FTV,Fortive,Industrials,Industrial Machinery & Supplies & Components,1842,0.05190061076181851,0.28580415989104524,0.0368,0.015100610761818511,0.052835517746050976,False,1
ZBRA,16,ZBRA,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,1842,0.05235141458270154,0.4073552658166407,0.0368,0.01555141458270154,0.0381765399583703,False,1
BEN,16,BEN,Franklin Resources,Financials,Asset Management & Custody Banks,1842,0.04954068756406205,0.35529414545735544,0.0368,0.012740687564062048,0.035859548284032344,False,2
GPC,16,GPC,Genuine Parts Company,Consumer Discretionary,Distributors,1842,0.04530065587423948,0.30611509144539323,0.0368,0.008500655874239482,0.027769476617770357,False,3
PPG,16,PPG,PPG Industries,Materials,Specialty Chemicals,1842,0.02885080559647779,0.2930746532398608,0.0368,-0.007949194403522208,-0.027123445564623278,False,4
MMM,16,MMM,3M,Industrials,Industrial Conglomerates,1842,0.02313136440699637,0.289556093453522,0.0368,-0.01366863559300363,-0.047205484194714924,False,1
LULU,16,LULU,Lululemon Athletica,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",1842,0.014917478102577375,0.4166408496080003,0.0368,-0.021882521897422624,-0.05252130682339708,False,1
IP,16,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,1842,0.012968942251430304,0.34532508048212346,0.0368,-0.023831057748569695,-0.06901050371232263,False,1
AMCR,16,AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,1842,0.016608106452279836,0.2861847388844424,0.0368,-0.020191893547720163,-0.07055545179113615,False,1
ALGN,16,ALGN,Align Technology,Health Care,Health Care Supplies,1842,-0.01734835005061164,0.5250052368824082,0.0368,-0.05414835005061164,-0.10313868557227344,False,1
SWK,16,SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,1842,-0.028314171085966566,0.4059102524637482,0.0368,-0.06511417108596657,-0.1604151920054838,False,4
EL,16,EL,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,1842,-0.0512868766541964,0.4029348867280162,0.0368,-0.0880868766541964,-0.21861317933896263,False,1
NKE,16,NKE,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",1842,-0.05421922415820457,0.345433336698447,0.0368,-0.09101922415820457,-0.26349287833114277,False,4
IFF,16,IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,1842,-0.06075139229881299,0.3266799479448652,0.0368,-0.09755139229881299,-0.2986145703539693,False,1
HWM,17,HWM,Howmet Aerospace,Industrials,Aerospace & Defense,1842,0.4755774291107142,0.4050224096948885,0.0368,0.4387774291107142,1.0833411154737191,True,4
GS,17,GS,Goldman Sachs,Financials,Investment Banking & Brokerage,1842,0.2891455520607171,0.31713650807109633,0.0368,0.2523455520607171,0.795700102758733,False,1
GE,17,GE,GE Aerospace,Industrials,Aerospace & Defense,1842,0.3232140866087374,0.3849026281878249,0.0368,0.2864140866087374,0.7441208909308173,False,1
MS,17,MS,Morgan Stanley,Financials,Investment Banking & Brokerage,1842,0.27809351205710753,0.3346223235128255,0.0368,0.24129351205710753,0.7210920942871857,False,2
IBKR,17,IBKR,Interactive Brokers,Financials,Investment Banking & Brokerage,1842,0.2859391406923173,0.354458564714783,0.0368,0.2491391406923173,0.7028723960804515,False,1
HLT,17,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1842,0.23538005759022362,0.31150315235675735,0.0368,0.19858005759022362,0.6374897206908342,False,2
AMP,17,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,1842,0.24614253815174325,0.36171575248357424,0.0368,0.20934253815174325,0.5787487459818318,False,6
JPM,17,JPM,JPMorgan Chase,Financials,Diversified Banks,1842,0.2045846098650892,0.29668680110369117,0.0368,0.1677846098650892,0.5655277189309442,False,1
BK,17,BK,BNY Mellon,Financials,Asset Management & Custody Banks,1842,0.187617062404827,0.2907137971898714,0.0368,0.150817062404827,0.5187819218168209,False,1
RJF,17,RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,1842,0.19086171675379493,0.3296608842373452,0.0368,0.15406171675379493,0.46733393047285365,False,3
AXP,17,AXP,American Express,Financials,Consumer Finance,1842,0.19715516105245579,0.35092726030331267,0.0368,0.16035516105245579,0.45694700637920793,False,3
TPR,17,TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",1842,0.2486800857255249,0.48475386865336556,0.0368,0.2118800857255249,0.4370879727357775,False,2
MAR,17,MAR,Marriott International,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1842,0.1901929071764119,0.3604069506504758,0.0368,0.1533929071764119,0.4256102910877904,False,6
RL,17,RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",1842,0.20569846781673484,0.40635448817517744,0.0368,0.16889846781673484,0.41564317051156463,False,2
SYF,17,SYF,Synchrony Financial,Financials,Consumer Finance,1842,0.19915814171389945,0.42640583970528567,0.0368,0.16235814171389945,0.38075965804341416,False,2
NWS,17,NWS,News Corp (Class B),Communication Services,Publishing,1842,0.1545146048648991,0.31279787504488676,0.0368,0.1177146048648991,0.37632801964529633,False,1
PFG,17,PFG,Principal Financial Group,Financials,Life & Health Insurance,1842,0.1631086686408163,0.34642591596024347,0.0368,0.1263086686408163,0.3646051372649376,False,2
C,17,C,Citigroup,Financials,Diversified Banks,1842,0.16847843764024595,0.36319063335767476,0.0368,0.13167843764024595,0.3625601145681732,False,2
STT,17,STT,State Street Corporation,Financials,Asset Management & Custody Banks,1842,0.16391214266663479,0.35467780557921547,0.0368,0.1271121426666348,0.35838764271999235,False,3
LYV,17,LYV,Live Nation Entertainment,Communication Services,Movies & Entertainment,1842,0.17554254940328784,0.4167734856619139,0.0368,0.13874254940328784,0.3328967752901527,False,2
NWSA,17,NWSA,News Corp (Class A),Communication Services,Publishing,1842,0.13455945063097752,0.30910908212670585,0.0368,0.09775945063097752,0.3162619809110147,False,3
BAC,17,BAC,Bank of America,Financials,Diversified Banks,1842,0.13832200599061917,0.32696420594338477,0.0368,0.10152200599061917,0.3104988379315078,False,5
RF,17,RF,Regions Financial Corporation,Financials,Regional Banks,1842,0.15107386635058218,0.3878079365505344,0.0368,0.11427386635058218,0.29466613645667716,False,2
MET,17,MET,MetLife,Financials,Life & Health Insurance,1842,0.13131713847439141,0.32165176491082553,0.0368,0.09451713847439142,0.2938492767188617,False,4
CFG,17,CFG,Citizens Financial Group,Financials,Regional Banks,1842,0.15830543468795244,0.4168097961349726,0.0368,0.12150543468795244,0.29151290544190134,False,5
PNC,17,PNC,PNC Financial Services,Financials,Diversified Banks,1842,0.131045857395111,0.32369274686697874,0.0368,0.09424585739511099,0.29115838494163493,False,1
SATS,17,SATS,EchoStar,Communication Services,Wireless Telecommunication Services,1842,0.21242089516006435,0.6111092632252576,0.0368,0.17562089516006435,0.2873805156105606,False,1
NTRS,17,NTRS,Northern Trust,Financials,Asset Management & Custody Banks,1842,0.13092563816695035,0.32856876512209077,0.0368,0.09412563816695035,0.2864716557338456,False,1
FITB,17,FITB,Fifth Third Bancorp,Financials,Regional Banks,1842,0.14999222569075932,0.3958819752254105,0.0368,0.11319222569075932,0.28592417127935416,False,5
BKNG,17,BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1842,0.1352978166554999,0.35020710277825023,0.0368,0.09849781665549989,0.281255907930195,False,1
COF,17,COF,Capital One,Financials,Consumer Finance,1842,0.15221304971566796,0.41129332158046433,0.0368,0.11541304971566796,0.2806100747568031,False,3
SCHW,17,SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,1842,0.13149405695017147,0.3559350321228854,0.0368,0.09469405695017147,0.26604309327292813,False,1
GM,17,GM,General Motors,Consumer Discretionary,Automobile Manufacturers,1842,0.13336438893194935,0.3987674683161372,0.0368,0.09656438893194935,0.24215713819311477,False,2
WFC,17,WFC,Wells Fargo,Financials,Diversified Banks,1842,0.11006419682688606,0.35381206369623636,0.0368,0.07326419682688606,0.20707094060474626,False,1
RCL,17,RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1842,0.1557076075016388,0.5965895851672586,0.0368,0.11890760750163881,0.1993122415442471,False,2
F,17,F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,1842,0.11346811718548544,0.4056793936145609,0.0368,0.07666811718548544,0.18898696456425984,False,1
EXPE,17,EXPE,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1842,0.120867489944672,0.4827668660219218,0.0368,0.084067489944672,0.17413682640940525,False,3
FOXA,17,FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,1795,0.08917433575372713,0.3200368634226027,0.0368,0.05237433575372713,0.1636509469365965,False,1
KEY,17,KEY,KeyCorp,Financials,Regional Banks,1842,0.10498777957523542,0.43875172419726527,0.0368,0.06818777957523542,0.15541313187997366,False,1
HBAN,17,HBAN,Huntington Bancshares,Financials,Regional Banks,1842,0.09360673564064581,0.37345311563310496,0.0368,0.05680673564064581,0.1521120945646494,False,3
MTB,17,MTB,M&T Bank,Financials,Regional Banks,1842,0.09115112108392642,0.36351212023475354,0.0368,0.054351121083926424,0.1495166682443129,False,1
PRU,17,PRU,Prudential Financial,Financials,Life & Health Insurance,1842,0.07613089693975272,0.34498411288670366,0.0368,0.039330896939752724,0.11400784984168066,False,5
FOX,17,FOX,Fox Corporation (Class B),Communication Services,Broadcasting,1794,0.06918447019614216,0.3110265493992338,0.0368,0.03238447019614216,0.10412124064230105,False,3
HST,17,HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1842,0.07444077955693951,0.3735200775765497,0.0368,0.03764077955693951,0.10077310917570517,False,2
USB,17,USB,U.S. Bancorp,Financials,Diversified Banks,1842,0.07089620423711596,0.33848505049365707,0.0368,0.03409620423711596,0.10073178767389873,False,1
TFC,17,TFC,Truist Financial,Financials,Diversified Banks,1842,0.06573105683347147,0.37300497811694944,0.0368,0.02893105683347147,0.07756211989321124,False,1
MGM,17,MGM,MGM Resorts,Consumer Discretionary,Casinos & Gaming,1842,0.06311067102654966,0.4994810588165319,0.0368,0.02631067102654966,0.05267601355873242,False,2
DAL,17,DAL,Delta Air Lines,Industrials,Passenger Airlines,1842,0.053178706290960776,0.4623931487317017,0.0368,0.016378706290960776,0.035421602452125285,False,2
OMC,17,OMC,Omnicom Group,Communication Services,Advertising,1842,0.04585317319001092,0.31069431420784144,0.0368,0.009053173190010921,0.02913852225810199,False,1
UAL,17,UAL,United Airlines Holdings,Industrials,Passenger Airlines,1842,0.011502804778894538,0.5690218924868633,0.0368,-0.025297195221105462,-0.044457332055443693,False,2
WYNN,17,WYNN,Wynn Resorts,Consumer Discretionary,Casinos & Gaming,1842,0.013392167376723663,0.49667663110227384,0.0368,-0.023407832623276337,-0.04712891881248241,False,2
LVS,17,LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,1842,0.01609302683287428,0.4214805008690643,0.0368,-0.02070697316712572,-0.049129136755862585,False,1
WBD,17,WBD,Warner Bros. Discovery,Communication Services,Broadcasting,1842,0.006791115906174872,0.5167744162598625,0.0368,-0.030008884093825128,-0.05806960087345929,False,2
APTV,17,APTV,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,1842,0.0004927656482793807,0.44192733784551436,0.0368,-0.03630723435172062,-0.08215657019257006,False,2
ABNB,17,ABNB,Airbnb,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1352,-0.002734003797114526,0.46284918886833937,0.0368,-0.039534003797114525,-0.08541443897476558,False,1
DIS,17,DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,1842,-0.0018085187132411695,0.3180964736847151,0.0368,-0.03860851871324117,-0.12137361431899568,False,2
LUV,17,LUV,Southwest Airlines,Industrials,Passenger Airlines,1842,-0.01583711299640822,0.40536038053857604,0.0368,-0.05263711299640822,-0.12985263366506786,False,1
BA,17,BA,Boeing,Industrials,Aerospace & Defense,1842,-0.04166609822943512,0.46215561201997485,0.0368,-0.07846609822943512,-0.16978285276354868,False,1
CCL,17,CCL,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1842,-0.07561790304902538,0.656638699475399,0.0368,-0.11241790304902538,-0.17120206764974127,False,3
NCLH,17,NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1842,-0.10720724273725502,0.6975518861125334,0.0368,-0.14400724273725501,-0.20644663946048433,False,1
PSKY,17,PSKY,Paramount Skydance Corporation,Communication Services,Movies & Entertainment,1842,-0.15730401853444442,0.5637430179347668,0.0368,-0.19410401853444442,-0.3443129446561147,False,1
MRNA,18,MRNA,Moderna,Health Care,Biotechnology,1842,0.15727652827831706,0.7200826247022045,0.0368,0.12047652827831706,0.16730931166147917,True,1
GEHC,18,GEHC,GE HealthCare,Health Care,Health Care Equipment,845,0.005124744584086516,0.32812783234727194,0.0368,-0.031675255415913484,-0.09653327847663402,False,1
SOLV,18,SOLV,Solventum,Health Care,Health Care Technology,526,-0.08023537916024326,0.32071988232022225,0.0368,-0.11703537916024326,,False,2
VLTO,18,VLTO,Veralto,Industrials,Environmental & Facilities Services,645,0.05419443288514514,0.2274936792809647,0.0368,0.01739443288514514,,False,1
AAPL,19,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",1842,0.31893881079568986,0.30851781202783474,0.0368,0.28213881079568986,0.9144976393461363,True,1
GOOG,19,GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,1842,0.3130906161921061,0.3123944804855308,0.0368,0.2762906161921061,0.8844286101428193,False,1
GOOGL,19,GOOGL,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,1842,0.31310199048491527,0.3136386846065441,0.0368,0.27630199048491527,0.8809563489641998,False,2
PLTR,19,PLTR,Palantir Technologies,Information Technology,Application Software,1402,0.6306195846967007,0.6998292602966898,0.0368,0.5938195846967007,0.8485206583745202,False,5
CDNS,19,CDNS,Cadence Design Systems,Information Technology,Application Software,1842,0.32481110063634766,0.36437644819711873,0.0368,0.28801110063634766,0.7904218345103927,False,1
TSLA,19,TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,1842,0.4911193052756633,0.63385866906238,0.0368,0.4543193052756633,0.716751742068471,False,1
MSFT,19,MSFT,Microsoft,Information Technology,Systems Software,1842,0.2240575312948334,0.2861447508608784,0.0368,0.1872575312948334,0.6544153989596571,False,6
SNPS,19,SNPS,Synopsys,Information Technology,Application Software,1842,0.2733853977363023,0.3894003066369984,0.0368,0.23658539773630233,0.6075634602847112,False,4
PANW,19,PANW,Palo Alto Networks,Information Technology,Systems Software,1842,0.2749196514782142,0.39544840163331607,0.0368,0.23811965147821418,0.6021510024941592,False,1
FTNT,19,FTNT,Fortinet,Information Technology,Systems Software,1842,0.2824620008156755,0.42920976371164704,0.0368,0.24566200081567552,0.5723588361347643,False,2
APP,19,APP,AppLovin,Information Technology,Application Software,1267,0.47411481366186337,0.7764471901929713,0.0368,0.43731481366186337,0.5632254442870442,False,1
CRWD,19,CRWD,CrowdStrike,Information Technology,Systems Software,1731,0.34920133744277204,0.5586574133657918,0.0368,0.31240133744277204,0.559200200281279,False,1
CMG,19,CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,1842,0.20084118722083666,0.3515982089282714,0.0368,0.16404118722083666,0.466558654325518,False,1
META,19,META,Meta Platforms,Communication Services,Interactive Media & Services,1842,0.23028800144683537,0.41924036986666086,0.0368,0.19348800144683537,0.46152044353069843,False,1
AMZN,19,AMZN,Amazon,Consumer Discretionary,Broadline Retail,1842,0.18643908507020535,0.3405614791751023,0.0368,0.14963908507020535,0.4393893444222071,False,3
CVNA,19,CVNA,Carvana,Consumer Discretionary,Automotive Retail,1842,0.4073231261623007,1.042725558613013,0.0368,0.3705231261623007,0.35534098411777115,False,1
NFLX,19,NFLX,Netflix,Communication Services,Movies & Entertainment,1842,0.18764092508256458,0.4251641551620205,0.0368,0.15084092508256458,0.3547827897793559,False,1
DDOG,19,DDOG,Datadog,Information Technology,Application Software,1662,0.22044236331737688,0.5872904610478368,0.0368,0.18364236331737688,0.312694272251118,False,2
NOW,19,NOW,ServiceNow,Information Technology,Systems Software,1842,0.13481686555196326,0.42431564801849536,0.0368,0.09801686555196326,0.23099988418926007,False,10
PODD,19,PODD,Insulet Corporation,Health Care,Health Care Equipment,1842,0.1263728550610832,0.43307809965870503,0.0368,0.0895728550610832,0.2068284106993004,False,1
INTU,19,INTU,Intuit,Information Technology,Application Software,1842,0.11010558468136677,0.3603727929271095,0.0368,0.07330558468136678,0.20341597956367885,False,1
HOOD,19,HOOD,Robinhood Markets,Financials,Investment Banking & Brokerage,1194,0.17313370805267625,0.7401754237358552,0.0368,0.13633370805267625,0.18419107644045388,False,4
TYL,19,TYL,Tyler Technologies,Information Technology,Application Software,1842,0.09037107423036672,0.30968545498232164,0.0368,0.05357107423036672,0.17298543851026138,False,1
