date,equal,inverse_volatility,risk_parity,markowitz_best_sharpe_default,cvar_bootstrap,cvar_montecarlo,benchmark_sp500
2026-01-26,0.33252577789428495,0.3017535439140575,0.31603510264814005,0.2677828585413826,0.34210298939891004,0.31257741022305385,0.1358979302565042
2026-01-27,0.34113560103902363,0.30782401983520113,0.3187544526861348,0.28446409557098495,0.3359930946825995,0.3028997873717467,0.14380024873273034
2026-01-28,0.3837382966860676,0.33158130830188237,0.340195669384721,0.39872294808374753,0.3244582032018004,0.29073250777109827,0.16062958387005866
2026-01-29,0.3795027133835005,0.3314931564415373,0.33861519402553886,0.3699579159424904,0.32615442584409804,0.2905104584494771,0.1485422056628305
2026-01-30,0.3602877403154614,0.3148839977555249,0.3210827557335656,0.3393838990343443,0.30827018125468353,0.26987582989277015,0.14897723710711608
2026-02-02,0.35502472438244137,0.3108114472427468,0.31532108677822457,0.32743838688244087,0.2976606811745479,0.25882317156590307,0.14910964957009254
2026-02-03,0.3731522316380551,0.3267072493556167,0.3307754449517075,0.3463825007441863,0.30472297866771614,0.2658712401055099,0.14523233965227855
2026-02-04,0.38761435799022825,0.33731962897606604,0.3449335106783158,0.34386384262658143,0.31314123175307884,0.27572050801428505,0.1481591534786666
2026-02-05,0.3826485961254982,0.33592801349515367,0.3406046711930697,0.33858161484267546,0.3169595039074471,0.2795485426397315,0.12595812342941093
2026-02-06,0.39147880137509516,0.34052702837328996,0.3434517954074554,0.36347173293829216,0.3054999689124016,0.2640153417653357,0.14366455503024245
2026-02-09,0.3881607307461803,0.33304787292961757,0.34112660617315615,0.36853487356171155,0.30066289093472176,0.26188073172371973,0.1448573823368875
2026-02-10,0.3855636946465073,0.32963756949168266,0.33822369232825866,0.3482879841833444,0.29226407838908885,0.258809919061314,0.15197831204479906
2026-02-11,0.4029320224403705,0.33926694101892596,0.3498914265676307,0.38745062315616186,0.2957349597397876,0.25908599831960477,0.144241149980737
2026-02-12,0.4037005066813948,0.3420542386909631,0.35165710166661346,0.38586378187550263,0.2901661903666566,0.2577947286256079,0.12593882600724982
2026-02-13,0.43335919719402294,0.3662969368131357,0.3784343327796904,0.4253165126440437,0.308699084148657,0.2750141005718585,0.129577588651681
2026-02-17,0.4277021449875975,0.3608805739782526,0.3701978592200854,0.4173140201074692,0.30039152447681916,0.2633966046085823,0.1190747467414297
2026-02-18,0.43031586644551845,0.3618940893954523,0.37435774498117524,0.41750150320274293,0.30852329089641284,0.2688686584400708,0.12538455973211082
2026-02-19,0.4224186160432646,0.3580203102976489,0.36585318905278164,0.4070361484144962,0.3009488525702442,0.2610790541032191,0.11947148895357529
2026-02-20,0.4244143371360467,0.3587721462091529,0.36436844236472976,0.4002813229496489,0.2941969036745107,0.25208481833923035,0.12456725103489164
2026-02-23,0.44023917345085684,0.3733126781659484,0.3798109016021345,0.4306831853326687,0.30418514075560177,0.2656556906539096,0.11773234548792688
2026-02-24,0.47269064993936594,0.40033462577889245,0.4059508783689192,0.4749766023297941,0.3166779242162294,0.27746370082627103,0.1458375186461267
2026-02-25,0.4793735503654173,0.3998871771516226,0.4058329460452328,0.49729559710682225,0.3059622787454328,0.26617251274044085,0.16092924126728914
2026-02-26,0.47119842031680004,0.390086895735525,0.4006327204005111,0.47863013757770356,0.3112693805995206,0.2676701866533513,0.1601292747208365
2026-02-27,0.4830436686444086,0.4084756411230226,0.4192301607737159,0.4745713902064759,0.3392248496311372,0.3003980238572648,0.15493796488624367
2026-03-02,0.5031311260660796,0.41933519310642753,0.43250969935797223,0.5014433631299828,0.3366932974514514,0.2960702568271716,0.17402339706918313
2026-03-03,0.4654032770907759,0.3887490073295963,0.39948354007602993,0.44785143171890285,0.3094663865804581,0.26575755072114315,0.14478627639810226
2026-03-04,0.50238106780502,0.41022097849881,0.4242937658977277,0.49306521475969256,0.31427036751362314,0.275034645034576,0.17432966837773645
2026-03-05,0.49663563213067485,0.4061281503789429,0.42137799471918935,0.48098298925254235,0.31051829457111957,0.2709689402717632,0.18216212392946307
2026-03-06,0.4589909330849833,0.382132185635248,0.39330715365140545,0.4552137492745001,0.2955339593347812,0.2574233620631725,0.15359352803754556
2026-03-09,0.507187153216498,0.4165397744040802,0.42609946408189714,0.5133821932736904,0.3049704897032759,0.26926233782294684,0.18427577341276447
2026-03-10,0.49734669329984094,0.40802884617171853,0.41548460505629436,0.5030231369961133,0.2915021995749605,0.26066744057993163,0.17525904664066605
2026-03-11,0.5142849368237163,0.4181419395156156,0.4253903469865967,0.530649020753085,0.29220869051665255,0.2621728574618274,0.20682648933754777
