annual_return,annual_volatility,sharpe_ratio,historical_var_95_daily,historical_cvar_95_daily,max_weight,min_weight,effective_number_of_holdings,rebalance_date,method,delta,penalty,weight_sum
0.5165064096196057,0.2676223764583023,1.727084318345933,0.023528542193361854,0.036768940860050205,0.0999999999999999,0.0,10.00000000000003,2023-06-30,markowitz_d0_1,0.1,annual_volatility,1.0
0.2557154886523179,0.14611067223473548,1.3703002360475067,0.01242635646923316,0.01911046046058992,0.09999999999999899,0.0,12.348883441871799,2023-07-31,markowitz_d31_62,31.622776601683793,annual_volatility,1.0
0.2712317966848937,0.14682994990181045,1.4692628910461387,0.01256053536888638,0.019138411902184488,0.09999999999999994,0.0,12.853055575338926,2023-07-31,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.304157366957529,0.14971527149819808,1.6608684235697475,0.012958179071256938,0.01939598215864713,0.1,0.0,13.689219810953176,2023-07-31,markowitz_d8_799,8.799225435691074,annual_volatility,1.0
0.38296914643089536,0.1629164604880807,2.010043340309702,0.014516731877363073,0.02095389051907281,0.1,0.0,13.67900119457683,2023-07-31,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.5273357203057767,0.20645327793090545,2.285435838241754,0.018836990353382554,0.026349616145196427,0.1,0.0,11.65587335504188,2023-07-31,markowitz_d2_448,2.448436746822227,annual_volatility,1.0
0.6002223939040038,0.24282097305460748,2.2433086691465585,0.022983444404644577,0.030770507840103767,0.09999999999999998,0.0,10.65774735790775,2023-07-31,markowitz_d1_292,1.291549665014884,annual_volatility,0.9999999999999999
0.6141188920991014,0.256455141700531,2.1782323738761864,0.023961786623406197,0.03282966001555455,0.09999999999999994,0.0,10.09573550062918,2023-07-31,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.6150758469191178,0.25864964579902827,2.163451046648292,0.024633899855477457,0.03315251535049155,0.10000000000000005,0.0,10.595730100804923,2023-07-31,markowitz_d0_3594,0.35938136638046275,annual_volatility,1.0
0.6182834641367635,0.2709469071755217,2.0770986832936518,0.02568685951285501,0.03454823740898501,0.1,0.0,10.000000000000012,2023-07-31,markowitz_d0_1896,0.1895735652406376,annual_volatility,1.0
0.6182834641367616,0.27094690717552083,2.0770986832936518,0.025686859512854918,0.03454823740898491,0.09999999999999981,0.0,10.000000000000103,2023-07-31,markowitz_d0_1,0.1,annual_volatility,1.0
0.2387046833270032,0.14388481023626984,1.2725782730389075,0.01233832142768854,0.0188103657954918,0.09999999999999995,0.0,12.47177137731209,2023-08-31,markowitz_d31_62,31.622776601683793,annual_volatility,1.0000000000000002
0.2559443880590865,0.14468441301882873,1.3846991799525383,0.012193534875472862,0.018805095650886235,0.09999999999999994,0.0,13.053659854320937,2023-08-31,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.29557892170942623,0.14813899775268108,1.619957778505242,0.01278791610991037,0.01899746170724846,0.09999999999999995,9.09743959855132e-18,14.245429426009364,2023-08-31,markowitz_d8_799,8.799225435691074,annual_volatility,1.0
0.38123609117115226,0.16236231510715152,2.0056137469846234,0.014031368890685809,0.020710185631025783,0.1,0.0,14.844529887991579,2023-08-31,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.533631005716067,0.2084901784006877,2.2928226613982803,0.018791065991742666,0.026677488116795576,0.1,0.0,11.872324756079255,2023-08-31,markowitz_d2_448,2.448436746822227,annual_volatility,1.0000000000000002
0.5966396987209379,0.23902186812798729,2.263557317823453,0.021669150215086728,0.030402930749387703,0.09999999999999996,0.0,10.666026148029335,2023-08-31,markowitz_d1_292,1.291549665014884,annual_volatility,1.0
0.612859919030162,0.2547612025880306,2.1873814119620727,0.023730416923354286,0.03266656869289488,0.09999999999999996,0.0,10.000000000000032,2023-08-31,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
