rebalance_date,method,ticker,weight
2022-07-29,cvar_bootstrap,TKO,0.06395147410780723
2022-07-29,cvar_bootstrap,SW,0.09914466134277103
2022-07-29,cvar_bootstrap,PWR,0.0380874826068099
2022-07-29,cvar_bootstrap,HWM,0.0
2022-07-29,cvar_bootstrap,MRNA,0.024766423916491788
2022-07-29,cvar_bootstrap,AAPL,0.0
2022-07-29,cvar_bootstrap,EA,0.10000000000000003
2022-07-29,cvar_bootstrap,STLD,0.0
2022-07-29,cvar_bootstrap,MCK,0.0
2022-07-29,cvar_bootstrap,LLY,0.10000000000000003
2022-07-29,cvar_bootstrap,MSI,0.0
2022-07-29,cvar_bootstrap,HCA,0.0
2022-07-29,cvar_montecarlo,PM,0.06183972497398849
2022-07-29,cvar_montecarlo,TGT,0.020377535257475782
2022-07-29,cvar_montecarlo,COST,0.10000000000000003
2022-07-29,cvar_montecarlo,KR,0.10000000000000003
2022-07-29,cvar_montecarlo,IRM,0.04286384887949714
2022-07-29,cvar_montecarlo,MCD,0.04022042224516923
2022-07-29,cvar_montecarlo,TMUS,0.008015557465183079
2022-07-29,cvar_montecarlo,CBOE,0.08614071820973357
2022-07-29,cvar_montecarlo,PGR,0.10000000000000003
2022-07-29,cvar_montecarlo,STX,0.014885552206050406
2022-07-29,cvar_montecarlo,NEM,0.10000000000000003
2022-07-29,cvar_montecarlo,NVDA,0.0
2022-07-29,cvar_montecarlo,VRT,0.0
2022-07-29,cvar_montecarlo,TKO,0.010106952118648364
2022-07-29,cvar_montecarlo,SW,0.10000000000000003
2022-07-29,cvar_montecarlo,PWR,0.026740632682265578
2022-07-29,cvar_montecarlo,HWM,0.0
2022-07-29,cvar_montecarlo,MRNA,0.03922098130711576
2022-07-29,cvar_montecarlo,AAPL,0.0
2022-07-29,cvar_montecarlo,EA,0.10000000000000003
2022-07-29,cvar_montecarlo,STLD,0.0
2022-07-29,cvar_montecarlo,MCK,0.0011825971017627014
2022-07-29,cvar_montecarlo,LLY,0.048405477553109796
2022-07-29,cvar_montecarlo,MSI,0.0
2022-07-29,cvar_montecarlo,HCA,0.0
2022-08-31,equal,PM,0.04
2022-08-31,equal,TGT,0.04
2022-08-31,equal,COST,0.04
2022-08-31,equal,KR,0.04
2022-08-31,equal,IRM,0.04
2022-08-31,equal,MCD,0.04
2022-08-31,equal,TMUS,0.04
2022-08-31,equal,CBOE,0.04
2022-08-31,equal,PGR,0.04
2022-08-31,equal,STX,0.04
2022-08-31,equal,NEM,0.04
2022-08-31,equal,NVDA,0.04
2022-08-31,equal,VRT,0.04
2022-08-31,equal,TKO,0.04
2022-08-31,equal,SW,0.04
2022-08-31,equal,PWR,0.04
2022-08-31,equal,HWM,0.04
2022-08-31,equal,MRNA,0.04
2022-08-31,equal,AAPL,0.04
2022-08-31,equal,EA,0.04
2022-08-31,equal,STLD,0.04
2022-08-31,equal,MCK,0.04
2022-08-31,equal,LLY,0.04
2022-08-31,equal,MSI,0.04
2022-08-31,equal,HCA,0.04
2022-08-31,inverse_volatility,PM,0.05042552332775168
2022-08-31,inverse_volatility,TGT,0.03995602121593539
2022-08-31,inverse_volatility,COST,0.05805321234858726
2022-08-31,inverse_volatility,KR,0.0449946649149218
2022-08-31,inverse_volatility,IRM,0.04189923623895537
2022-08-31,inverse_volatility,MCD,0.055879952493277076
2022-08-31,inverse_volatility,TMUS,0.04698706948085856
2022-08-31,inverse_volatility,CBOE,0.0464334086559878
2022-08-31,inverse_volatility,PGR,0.05186831670723383
2022-08-31,inverse_volatility,STX,0.03626513151204414
2022-08-31,inverse_volatility,NEM,0.04069527075085228
2022-08-31,inverse_volatility,NVDA,0.027218274074895212
2022-08-31,inverse_volatility,VRT,0.028591690796458763
2022-08-31,inverse_volatility,TKO,0.03456180557939778
2022-08-31,inverse_volatility,SW,0.029287060216786624
2022-08-31,inverse_volatility,PWR,0.03768645075729688
2022-08-31,inverse_volatility,HWM,0.029376412397053155
2022-08-31,inverse_volatility,MRNA,0.01733528987992013
2022-08-31,inverse_volatility,AAPL,0.041377066487490094
2022-08-31,inverse_volatility,EA,0.043595600193787616
2022-08-31,inverse_volatility,STLD,0.030450598878292993
2022-08-31,inverse_volatility,MCK,0.0441133443338299
2022-08-31,inverse_volatility,LLY,0.044198695441310845
2022-08-31,inverse_volatility,MSI,0.04521441003602353
2022-08-31,inverse_volatility,HCA,0.03353549328105131
2022-08-31,risk_parity,PM,0.044044295700613474
2022-08-31,risk_parity,TGT,0.03750751183705694
2022-08-31,risk_parity,COST,0.04681595313331091
2022-08-31,risk_parity,KR,0.06855924463855766
2022-08-31,risk_parity,IRM,0.03700167963872675
2022-08-31,risk_parity,MCD,0.043461604478915304
2022-08-31,risk_parity,TMUS,0.03982917253576148
2022-08-31,risk_parity,CBOE,0.0461768095343858
2022-08-31,risk_parity,PGR,0.046339694240911285
2022-08-31,risk_parity,STX,0.03157500109712387
2022-08-31,risk_parity,NEM,0.06717019592738195
2022-08-31,risk_parity,NVDA,0.021967015966036237
2022-08-31,risk_parity,VRT,0.02987875871965413
2022-08-31,risk_parity,TKO,0.038669096594432927
2022-08-31,risk_parity,SW,0.05418756421178203
2022-08-31,risk_parity,PWR,0.03184021171635473
2022-08-31,risk_parity,HWM,0.02649890405322908
2022-08-31,risk_parity,MRNA,0.033849184523070674
2022-08-31,risk_parity,AAPL,0.030999622856548937
2022-08-31,risk_parity,EA,0.049653009725622047
2022-08-31,risk_parity,STLD,0.02627675053043764
2022-08-31,risk_parity,MCK,0.03744802577940761
2022-08-31,risk_parity,LLY,0.04529337213963115
2022-08-31,risk_parity,MSI,0.03450685715551037
2022-08-31,risk_parity,HCA,0.030450463265536944
2022-08-31,markowitz_best_sharpe_default,PM,0.0
2022-08-31,markowitz_best_sharpe_default,TGT,0.016936005150852203
2022-08-31,markowitz_best_sharpe_default,COST,0.1
2022-08-31,markowitz_best_sharpe_default,KR,0.1
2022-08-31,markowitz_best_sharpe_default,IRM,0.0
2022-08-31,markowitz_best_sharpe_default,MCD,0.0
2022-08-31,markowitz_best_sharpe_default,TMUS,0.0314728139207531
2022-08-31,markowitz_best_sharpe_default,CBOE,0.0
2022-08-31,markowitz_best_sharpe_default,PGR,0.1
2022-08-31,markowitz_best_sharpe_default,STX,0.0
2022-08-31,markowitz_best_sharpe_default,NEM,0.08284166616172584
2022-08-31,markowitz_best_sharpe_default,NVDA,0.0
2022-08-31,markowitz_best_sharpe_default,VRT,0.0
2022-08-31,markowitz_best_sharpe_default,TKO,0.0
2022-08-31,markowitz_best_sharpe_default,SW,0.05597150150187185
2022-08-31,markowitz_best_sharpe_default,PWR,0.1
2022-08-31,markowitz_best_sharpe_default,HWM,0.0
2022-08-31,markowitz_best_sharpe_default,MRNA,0.09663070694801976
2022-08-31,markowitz_best_sharpe_default,AAPL,0.09999999999999995
2022-08-31,markowitz_best_sharpe_default,EA,0.0026010728963911404
2022-08-31,markowitz_best_sharpe_default,STLD,0.013546233420386203
2022-08-31,markowitz_best_sharpe_default,MCK,0.09999999999999999
2022-08-31,markowitz_best_sharpe_default,LLY,0.1
2022-08-31,markowitz_best_sharpe_default,MSI,1.7587386658464453e-17
2022-08-31,markowitz_best_sharpe_default,HCA,3.046154095024539e-17
2022-08-31,cvar_bootstrap,PM,0.0985052525447998
2022-08-31,cvar_bootstrap,TGT,0.0
2022-08-31,cvar_bootstrap,COST,0.09999999999999999
2022-08-31,cvar_bootstrap,KR,0.09999999999999999
2022-08-31,cvar_bootstrap,IRM,0.0
2022-08-31,cvar_bootstrap,MCD,0.020956880335542702
2022-08-31,cvar_bootstrap,TMUS,0.0
2022-08-31,cvar_bootstrap,CBOE,0.09783749106517482
2022-08-31,cvar_bootstrap,PGR,0.09999999999999999
2022-08-31,cvar_bootstrap,STX,0.0
2022-08-31,cvar_bootstrap,NEM,0.09999999999999999
2022-08-31,cvar_bootstrap,NVDA,0.0
2022-08-31,cvar_bootstrap,VRT,0.0
2022-08-31,cvar_bootstrap,TKO,0.07592708301744866
2022-08-31,cvar_bootstrap,SW,0.08219610365242631
2022-08-31,cvar_bootstrap,PWR,0.0
2022-08-31,cvar_bootstrap,HWM,0.0
2022-08-31,cvar_bootstrap,MRNA,0.045532150395062115
2022-08-31,cvar_bootstrap,AAPL,0.0
2022-08-31,cvar_bootstrap,EA,0.09999999999999999
2022-08-31,cvar_bootstrap,STLD,0.0
2022-08-31,cvar_bootstrap,MCK,0.0
2022-08-31,cvar_bootstrap,LLY,0.07904503898954568
2022-08-31,cvar_bootstrap,MSI,0.0
2022-08-31,cvar_bootstrap,HCA,0.0
2022-08-31,cvar_montecarlo,PM,0.07308321214620524
2022-08-31,cvar_montecarlo,TGT,0.021738048447311337
2022-08-31,cvar_montecarlo,COST,0.1
2022-08-31,cvar_montecarlo,KR,0.1
2022-08-31,cvar_montecarlo,IRM,0.0
2022-08-31,cvar_montecarlo,MCD,0.1
2022-08-31,cvar_montecarlo,TMUS,0.012039188260110476
2022-08-31,cvar_montecarlo,CBOE,0.1
2022-08-31,cvar_montecarlo,PGR,0.1
2022-08-31,cvar_montecarlo,STX,0.0022867472264357746
2022-08-31,cvar_montecarlo,NEM,0.1
2022-08-31,cvar_montecarlo,NVDA,0.0
2022-08-31,cvar_montecarlo,VRT,0.0
2022-08-31,cvar_montecarlo,TKO,0.030490103099248538
2022-08-31,cvar_montecarlo,SW,0.09032147629267445
2022-08-31,cvar_montecarlo,PWR,0.006024480607871058
2022-08-31,cvar_montecarlo,HWM,0.0
2022-08-31,cvar_montecarlo,MRNA,0.02084991769515979
2022-08-31,cvar_montecarlo,AAPL,0.0
2022-08-31,cvar_montecarlo,EA,0.1
2022-08-31,cvar_montecarlo,STLD,0.0
2022-08-31,cvar_montecarlo,MCK,0.015246240949284265
2022-08-31,cvar_montecarlo,LLY,0.02792058527569912
2022-08-31,cvar_montecarlo,MSI,0.0
2022-08-31,cvar_montecarlo,HCA,0.0
2022-09-30,equal,PM,0.04
2022-09-30,equal,TGT,0.04
2022-09-30,equal,COST,0.04
2022-09-30,equal,KR,0.04
2022-09-30,equal,IRM,0.04
2022-09-30,equal,MCD,0.04
2022-09-30,equal,TMUS,0.04
2022-09-30,equal,CBOE,0.04
2022-09-30,equal,PGR,0.04
2022-09-30,equal,STX,0.04
2022-09-30,equal,NEM,0.04
2022-09-30,equal,NVDA,0.04
2022-09-30,equal,VRT,0.04
2022-09-30,equal,TKO,0.04
2022-09-30,equal,SW,0.04
2022-09-30,equal,PWR,0.04
2022-09-30,equal,HWM,0.04
2022-09-30,equal,MRNA,0.04
2022-09-30,equal,AAPL,0.04
2022-09-30,equal,EA,0.04
2022-09-30,equal,STLD,0.04
2022-09-30,equal,MCK,0.04
2022-09-30,equal,LLY,0.04
2022-09-30,equal,MSI,0.04
2022-09-30,equal,HCA,0.04
2022-09-30,inverse_volatility,PM,0.05041921789212386
2022-09-30,inverse_volatility,TGT,0.03991582022373245
2022-09-30,inverse_volatility,COST,0.0575868182686305
2022-09-30,inverse_volatility,KR,0.04474541893777962
2022-09-30,inverse_volatility,IRM,0.041269330234458314
2022-09-30,inverse_volatility,MCD,0.05614237427711006
2022-09-30,inverse_volatility,TMUS,0.04710003994898432
2022-09-30,inverse_volatility,CBOE,0.04676900231874614
2022-09-30,inverse_volatility,PGR,0.0519628606597488
2022-09-30,inverse_volatility,STX,0.03630173160207447
2022-09-30,inverse_volatility,NEM,0.04078600375575836
2022-09-30,inverse_volatility,NVDA,0.02719514842710265
2022-09-30,inverse_volatility,VRT,0.02823106605865329
2022-09-30,inverse_volatility,TKO,0.03487100450753611
2022-09-30,inverse_volatility,SW,0.02892067317650102
2022-09-30,inverse_volatility,PWR,0.03777102128474281
2022-09-30,inverse_volatility,HWM,0.029557783695496744
2022-09-30,inverse_volatility,MRNA,0.017436552651253222
2022-09-30,inverse_volatility,AAPL,0.041294029428335405
2022-09-30,inverse_volatility,EA,0.04381930967880833
2022-09-30,inverse_volatility,STLD,0.03040350374517758
2022-09-30,inverse_volatility,MCK,0.04436080585555167
2022-09-30,inverse_volatility,LLY,0.04400119684146418
2022-09-30,inverse_volatility,MSI,0.045490038827018554
2022-09-30,inverse_volatility,HCA,0.03364924770321148
2022-09-30,risk_parity,PM,0.04417496275378552
2022-09-30,risk_parity,TGT,0.037274816057119714
2022-09-30,risk_parity,COST,0.0464192924006938
2022-09-30,risk_parity,KR,0.06712702160970187
2022-09-30,risk_parity,IRM,0.03644939859383542
2022-09-30,risk_parity,MCD,0.04403759372410169
2022-09-30,risk_parity,TMUS,0.03992364952793083
2022-09-30,risk_parity,CBOE,0.04679130673167368
2022-09-30,risk_parity,PGR,0.04664140900970583
2022-09-30,risk_parity,STX,0.03167612446333568
2022-09-30,risk_parity,NEM,0.06627061743412799
2022-09-30,risk_parity,NVDA,0.02207900598424893
2022-09-30,risk_parity,VRT,0.028952867795708298
2022-09-30,risk_parity,TKO,0.03946774532051405
2022-09-30,risk_parity,SW,0.053912153852165544
2022-09-30,risk_parity,PWR,0.03191883076754385
2022-09-30,risk_parity,HWM,0.026632584804859583
2022-09-30,risk_parity,MRNA,0.033996110589147
2022-09-30,risk_parity,AAPL,0.03123551335411929
2022-09-30,risk_parity,EA,0.049522670922282734
2022-09-30,risk_parity,STLD,0.026620537633881836
2022-09-30,risk_parity,MCK,0.03795433638221793
2022-09-30,risk_parity,LLY,0.045527918078136505
2022-09-30,risk_parity,MSI,0.03490152826163546
2022-09-30,risk_parity,HCA,0.030492003947527043
2022-09-30,markowitz_best_sharpe_default,PM,0.0
2022-09-30,markowitz_best_sharpe_default,TGT,0.04077820520797142
2022-09-30,markowitz_best_sharpe_default,COST,0.09999999999999992
2022-09-30,markowitz_best_sharpe_default,KR,0.09124442829744799
2022-09-30,markowitz_best_sharpe_default,IRM,0.0
2022-09-30,markowitz_best_sharpe_default,MCD,3.7070870563578176e-17
2022-09-30,markowitz_best_sharpe_default,TMUS,0.0
2022-09-30,markowitz_best_sharpe_default,CBOE,4.471103135395299e-18
2022-09-30,markowitz_best_sharpe_default,PGR,0.0999999999999999
2022-09-30,markowitz_best_sharpe_default,STX,0.0
2022-09-30,markowitz_best_sharpe_default,NEM,0.03266930308394672
2022-09-30,markowitz_best_sharpe_default,NVDA,0.03716950244788783
2022-09-30,markowitz_best_sharpe_default,VRT,0.0
2022-09-30,markowitz_best_sharpe_default,TKO,1.2573535074927374e-16
2022-09-30,markowitz_best_sharpe_default,SW,0.04016434459364074
2022-09-30,markowitz_best_sharpe_default,PWR,0.09999999999999996
2022-09-30,markowitz_best_sharpe_default,HWM,0.0
2022-09-30,markowitz_best_sharpe_default,MRNA,0.09999999999999996
2022-09-30,markowitz_best_sharpe_default,AAPL,0.09999999999999995
2022-09-30,markowitz_best_sharpe_default,EA,0.0
2022-09-30,markowitz_best_sharpe_default,STLD,0.057974216369105644
2022-09-30,markowitz_best_sharpe_default,MCK,0.09999999999999991
2022-09-30,markowitz_best_sharpe_default,LLY,0.09999999999999994
2022-09-30,markowitz_best_sharpe_default,MSI,0.0
2022-09-30,markowitz_best_sharpe_default,HCA,0.0
2022-09-30,cvar_bootstrap,PM,0.044710678077383
2022-09-30,cvar_bootstrap,TGT,0.0
2022-09-30,cvar_bootstrap,COST,0.00954830475196009
2022-09-30,cvar_bootstrap,KR,0.1
2022-09-30,cvar_bootstrap,IRM,0.0
2022-09-30,cvar_bootstrap,MCD,0.0
2022-09-30,cvar_bootstrap,TMUS,0.0
2022-09-30,cvar_bootstrap,CBOE,0.06583342624123538
2022-09-30,cvar_bootstrap,PGR,0.1
2022-09-30,cvar_bootstrap,STX,0.0018818966316449946
2022-09-30,cvar_bootstrap,NEM,0.1
2022-09-30,cvar_bootstrap,NVDA,0.0
2022-09-30,cvar_bootstrap,VRT,0.0
2022-09-30,cvar_bootstrap,TKO,0.03320358649803874
2022-09-30,cvar_bootstrap,SW,0.1
2022-09-30,cvar_bootstrap,PWR,0.05920396486438712
2022-09-30,cvar_bootstrap,HWM,0.0
2022-09-30,cvar_bootstrap,MRNA,0.09019604769839727
2022-09-30,cvar_bootstrap,AAPL,0.0
2022-09-30,cvar_bootstrap,EA,0.1
2022-09-30,cvar_bootstrap,STLD,0.0
2022-09-30,cvar_bootstrap,MCK,0.09542209523695337
2022-09-30,cvar_bootstrap,LLY,0.1
2022-09-30,cvar_bootstrap,MSI,0.0
2022-09-30,cvar_bootstrap,HCA,0.0
2022-09-30,cvar_montecarlo,PM,0.07825068511806604
2022-09-30,cvar_montecarlo,TGT,0.0
2022-09-30,cvar_montecarlo,COST,0.1
2022-09-30,cvar_montecarlo,KR,0.1
2022-09-30,cvar_montecarlo,IRM,0.0
2022-09-30,cvar_montecarlo,MCD,0.1
2022-09-30,cvar_montecarlo,TMUS,0.02995923297676566
2022-09-30,cvar_montecarlo,CBOE,0.08150075470536758
2022-09-30,cvar_montecarlo,PGR,0.053890612700713394
2022-09-30,cvar_montecarlo,STX,0.0
2022-09-30,cvar_montecarlo,NEM,0.1
2022-09-30,cvar_montecarlo,NVDA,0.0
2022-09-30,cvar_montecarlo,VRT,0.0
2022-09-30,cvar_montecarlo,TKO,0.03891506404021496
2022-09-30,cvar_montecarlo,SW,0.1
2022-09-30,cvar_montecarlo,PWR,0.028766546683636863
2022-09-30,cvar_montecarlo,HWM,0.0
2022-09-30,cvar_montecarlo,MRNA,0.032005186073012414
2022-09-30,cvar_montecarlo,AAPL,0.0
2022-09-30,cvar_montecarlo,EA,0.1
2022-09-30,cvar_montecarlo,STLD,0.0
2022-09-30,cvar_montecarlo,MCK,0.0
2022-09-30,cvar_montecarlo,LLY,0.056711917702223134
2022-09-30,cvar_montecarlo,MSI,0.0
2022-09-30,cvar_montecarlo,HCA,0.0
2022-10-31,equal,PM,0.04
2022-10-31,equal,TGT,0.04
2022-10-31,equal,COST,0.04
2022-10-31,equal,KR,0.04
2022-10-31,equal,IRM,0.04
2022-10-31,equal,MCD,0.04
2022-10-31,equal,TMUS,0.04
2022-10-31,equal,CBOE,0.04
2022-10-31,equal,PGR,0.04
2022-10-31,equal,STX,0.04
2022-10-31,equal,NEM,0.04
2022-10-31,equal,NVDA,0.04
2022-10-31,equal,VRT,0.04
2022-10-31,equal,TKO,0.04
2022-10-31,equal,SW,0.04
2022-10-31,equal,PWR,0.04
2022-10-31,equal,HWM,0.04
2022-10-31,equal,MRNA,0.04
2022-10-31,equal,AAPL,0.04
2022-10-31,equal,EA,0.04
2022-10-31,equal,STLD,0.04
2022-10-31,equal,MCK,0.04
2022-10-31,equal,LLY,0.04
2022-10-31,equal,MSI,0.04
2022-10-31,equal,HCA,0.04
2022-10-31,inverse_volatility,PM,0.05064341469491619
2022-10-31,inverse_volatility,TGT,0.03996379093586077
2022-10-31,inverse_volatility,COST,0.057421683799920735
2022-10-31,inverse_volatility,KR,0.0445764143206297
2022-10-31,inverse_volatility,IRM,0.04130890157751884
2022-10-31,inverse_volatility,MCD,0.05616420969171714
2022-10-31,inverse_volatility,TMUS,0.047022842202814136
2022-10-31,inverse_volatility,CBOE,0.04701505893850981
2022-10-31,inverse_volatility,PGR,0.05168524643952116
2022-10-31,inverse_volatility,STX,0.03614707375130102
2022-10-31,inverse_volatility,NEM,0.040865998027646316
2022-10-31,inverse_volatility,NVDA,0.027173362268088436
2022-10-31,inverse_volatility,VRT,0.027664688694033778
2022-10-31,inverse_volatility,TKO,0.03522690654312563
2022-10-31,inverse_volatility,SW,0.028362907441938725
2022-10-31,inverse_volatility,PWR,0.03776069856192867
2022-10-31,inverse_volatility,HWM,0.029764298973811384
2022-10-31,inverse_volatility,MRNA,0.0175322157965007
2022-10-31,inverse_volatility,AAPL,0.04114742803931878
2022-10-31,inverse_volatility,EA,0.044148417365454294
2022-10-31,inverse_volatility,STLD,0.030375548737950404
2022-10-31,inverse_volatility,MCK,0.04465820048321635
2022-10-31,inverse_volatility,LLY,0.044320437688884134
2022-10-31,inverse_volatility,MSI,0.04543299893112148
2022-10-31,inverse_volatility,HCA,0.03361725609427153
2022-10-31,risk_parity,PM,0.04456132111246171
2022-10-31,risk_parity,TGT,0.037186832529774234
2022-10-31,risk_parity,COST,0.046274877102092674
2022-10-31,risk_parity,KR,0.06607698776339355
2022-10-31,risk_parity,IRM,0.03648766484035918
2022-10-31,risk_parity,MCD,0.04456805112368947
2022-10-31,risk_parity,TMUS,0.040131844919993165
2022-10-31,risk_parity,CBOE,0.04698409918521331
2022-10-31,risk_parity,PGR,0.04633252946646988
2022-10-31,risk_parity,STX,0.03186353397491342
2022-10-31,risk_parity,NEM,0.06555616350054554
2022-10-31,risk_parity,NVDA,0.022118044736447674
2022-10-31,risk_parity,VRT,0.02799063257501265
2022-10-31,risk_parity,TKO,0.04032914266050659
2022-10-31,risk_parity,SW,0.052541344339373935
2022-10-31,risk_parity,PWR,0.031821801023209584
2022-10-31,risk_parity,HWM,0.026958303386478553
2022-10-31,risk_parity,MRNA,0.0339050307037154
2022-10-31,risk_parity,AAPL,0.03129350285939511
2022-10-31,risk_parity,EA,0.05001393025164959
2022-10-31,risk_parity,STLD,0.026732442518485368
2022-10-31,risk_parity,MCK,0.03840097393882137
2022-10-31,risk_parity,LLY,0.046185709200341346
2022-10-31,risk_parity,MSI,0.0349052865978363
2022-10-31,risk_parity,HCA,0.030779949689820393
2022-10-31,markowitz_best_sharpe_default,PM,0.0
2022-10-31,markowitz_best_sharpe_default,TGT,0.04236212042961229
2022-10-31,markowitz_best_sharpe_default,COST,0.1
2022-10-31,markowitz_best_sharpe_default,KR,0.08519082640345138
2022-10-31,markowitz_best_sharpe_default,IRM,4.427260319698112e-17
2022-10-31,markowitz_best_sharpe_default,MCD,1.0554349851512634e-16
2022-10-31,markowitz_best_sharpe_default,TMUS,0.0
2022-10-31,markowitz_best_sharpe_default,CBOE,5.631101686945363e-17
2022-10-31,markowitz_best_sharpe_default,PGR,0.1
2022-10-31,markowitz_best_sharpe_default,STX,0.0
2022-10-31,markowitz_best_sharpe_default,NEM,1.803068999618387e-16
2022-10-31,markowitz_best_sharpe_default,NVDA,0.03542248102010882
2022-10-31,markowitz_best_sharpe_default,VRT,9.141014806450779e-17
2022-10-31,markowitz_best_sharpe_default,TKO,1.020164967241986e-16
2022-10-31,markowitz_best_sharpe_default,SW,0.03702457214682709
2022-10-31,markowitz_best_sharpe_default,PWR,0.1
2022-10-31,markowitz_best_sharpe_default,HWM,0.0
2022-10-31,markowitz_best_sharpe_default,MRNA,0.1
2022-10-31,markowitz_best_sharpe_default,AAPL,0.1
2022-10-31,markowitz_best_sharpe_default,EA,0.0
2022-10-31,markowitz_best_sharpe_default,STLD,0.1
2022-10-31,markowitz_best_sharpe_default,MCK,0.1
2022-10-31,markowitz_best_sharpe_default,LLY,0.09999999999999994
2022-10-31,markowitz_best_sharpe_default,MSI,6.493110638553785e-18
2022-10-31,markowitz_best_sharpe_default,HCA,0.0
2022-10-31,cvar_bootstrap,PM,0.078653023416404
2022-10-31,cvar_bootstrap,TGT,0.0
2022-10-31,cvar_bootstrap,COST,0.09495481791138646
2022-10-31,cvar_bootstrap,KR,0.09999999999999963
2022-10-31,cvar_bootstrap,IRM,0.0
2022-10-31,cvar_bootstrap,MCD,0.07199005892727604
2022-10-31,cvar_bootstrap,TMUS,0.0
2022-10-31,cvar_bootstrap,CBOE,0.09999999999999963
2022-10-31,cvar_bootstrap,PGR,0.09999999999999963
2022-10-31,cvar_bootstrap,STX,0.031244887549065303
2022-10-31,cvar_bootstrap,NEM,0.09999999999999963
2022-10-31,cvar_bootstrap,NVDA,0.0
2022-10-31,cvar_bootstrap,VRT,0.0
2022-10-31,cvar_bootstrap,TKO,0.04832973711940052
2022-10-31,cvar_bootstrap,SW,0.06094225398347672
2022-10-31,cvar_bootstrap,PWR,0.0
2022-10-31,cvar_bootstrap,HWM,0.0
2022-10-31,cvar_bootstrap,MRNA,0.013885221092993278
2022-10-31,cvar_bootstrap,AAPL,0.0
2022-10-31,cvar_bootstrap,EA,0.09999999999999963
2022-10-31,cvar_bootstrap,STLD,0.0
2022-10-31,cvar_bootstrap,MCK,0.0
2022-10-31,cvar_bootstrap,LLY,0.09999999999999963
2022-10-31,cvar_bootstrap,MSI,0.0
2022-10-31,cvar_bootstrap,HCA,0.0
2022-10-31,cvar_montecarlo,PM,0.09331750375689661
2022-10-31,cvar_montecarlo,TGT,0.0
2022-10-31,cvar_montecarlo,COST,0.1000000000000133
2022-10-31,cvar_montecarlo,KR,0.1000000000000133
2022-10-31,cvar_montecarlo,IRM,0.0
2022-10-31,cvar_montecarlo,MCD,0.1000000000000133
2022-10-31,cvar_montecarlo,TMUS,0.04338341185958102
2022-10-31,cvar_montecarlo,CBOE,0.07804777647604227
2022-10-31,cvar_montecarlo,PGR,0.0863839253461932
2022-10-31,cvar_montecarlo,STX,0.0
2022-10-31,cvar_montecarlo,NEM,0.1000000000000133
2022-10-31,cvar_montecarlo,NVDA,0.0
2022-10-31,cvar_montecarlo,VRT,0.0
2022-10-31,cvar_montecarlo,TKO,0.0030029793906002755
2022-10-31,cvar_montecarlo,SW,0.08540850915591681
2022-10-31,cvar_montecarlo,PWR,0.011584870178275804
2022-10-31,cvar_montecarlo,HWM,0.0
2022-10-31,cvar_montecarlo,MRNA,0.03892336604033285
2022-10-31,cvar_montecarlo,AAPL,0.0
2022-10-31,cvar_montecarlo,EA,0.05994765779609465
2022-10-31,cvar_montecarlo,STLD,0.0
2022-10-31,cvar_montecarlo,MCK,0.0
2022-10-31,cvar_montecarlo,LLY,0.1000000000000133
2022-10-31,cvar_montecarlo,MSI,0.0
2022-10-31,cvar_montecarlo,HCA,0.0
2022-11-30,equal,PM,0.04
2022-11-30,equal,TGT,0.04
2022-11-30,equal,COST,0.04
2022-11-30,equal,KR,0.04
2022-11-30,equal,IRM,0.04
2022-11-30,equal,MCD,0.04
2022-11-30,equal,TMUS,0.04
2022-11-30,equal,CBOE,0.04
2022-11-30,equal,PGR,0.04
2022-11-30,equal,STX,0.04
2022-11-30,equal,NEM,0.04
2022-11-30,equal,NVDA,0.04
2022-11-30,equal,VRT,0.04
2022-11-30,equal,TKO,0.04
2022-11-30,equal,SW,0.04
2022-11-30,equal,PWR,0.04
2022-11-30,equal,HWM,0.04
2022-11-30,equal,MRNA,0.04
2022-11-30,equal,AAPL,0.04
2022-11-30,equal,EA,0.04
2022-11-30,equal,STLD,0.04
2022-11-30,equal,MCK,0.04
2022-11-30,equal,LLY,0.04
2022-11-30,equal,MSI,0.04
2022-11-30,equal,HCA,0.04
2022-11-30,inverse_volatility,PM,0.05090171482092526
2022-11-30,inverse_volatility,TGT,0.0389872154298192
2022-11-30,inverse_volatility,COST,0.05737640760369714
2022-11-30,inverse_volatility,KR,0.04488175926994346
2022-11-30,inverse_volatility,IRM,0.04134765335373475
2022-11-30,inverse_volatility,MCD,0.0565884503953516
2022-11-30,inverse_volatility,TMUS,0.047334603570586616
2022-11-30,inverse_volatility,CBOE,0.0469212135766095
2022-11-30,inverse_volatility,PGR,0.05192830735416116
2022-11-30,inverse_volatility,STX,0.03590836702072196
2022-11-30,inverse_volatility,NEM,0.04019772830195865
2022-11-30,inverse_volatility,NVDA,0.026914913896504734
2022-11-30,inverse_volatility,VRT,0.027727222017221026
2022-11-30,inverse_volatility,TKO,0.0354807665345439
2022-11-30,inverse_volatility,SW,0.028328739354406746
2022-11-30,inverse_volatility,PWR,0.03778642565616401
2022-11-30,inverse_volatility,HWM,0.029935674091394165
2022-11-30,inverse_volatility,MRNA,0.01766698529601084
2022-11-30,inverse_volatility,AAPL,0.04077548761498163
2022-11-30,inverse_volatility,EA,0.04430702658436206
2022-11-30,inverse_volatility,STLD,0.030454895808785944
2022-11-30,inverse_volatility,MCK,0.044729781327104125
