ticker,cluster_id,observations,annual_return,annual_volatility,risk_free_rate,excess_annual_return,sharpe_ratio,symbol,company_name,sector,sub_industry,rebalance_date,train_start_date,train_end_date,selection_mode,eligible_universe_size,selected_rank_in_cluster
SNPS,21,1237,0.462523940751395,0.34497220544627444,0.0545,0.40802394075139503,1.182773377998826,SNPS,Synopsys,Information Technology,Application Software,2023-11-30,2019-01-03,2023-11-30,walk_forward_past_data_only,489,1
AAPL,22,1237,0.3887326448452273,0.32444747555617137,0.0545,0.3342326448452273,1.0301594865926513,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",2023-11-30,2019-01-03,2023-11-30,walk_forward_past_data_only,489,1
DPZ,23,1237,0.11372823275441135,0.3314752106587797,0.0545,0.05922823275441135,0.1786807304132943,DPZ,Domino's,Consumer Discretionary,Restaurants,2023-11-30,2019-01-03,2023-11-30,walk_forward_past_data_only,489,1
MRNA,24,1237,0.3918645848178328,0.7501552239078642,0.0545,0.3373645848178328,0.4497263687112159,MRNA,Moderna,Health Care,Biotechnology,2023-11-30,2019-01-03,2023-11-30,walk_forward_past_data_only,489,1
SW,25,1237,0.10406599295158636,0.47932065174178723,0.0545,0.04956599295158636,0.10340884076550877,SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,2023-11-30,2019-01-03,2023-11-30,walk_forward_past_data_only,489,1
PLD,1,1257,0.21572572042844107,0.30667333415027115,0.054000000000000006,0.16172572042844108,0.5273550140136893,PLD,Prologis,Real Estate,Industrial REITs,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
NEM,2,1257,0.07412751544873863,0.3457128015782512,0.054000000000000006,0.020127515448738628,0.05822033594605787,NEM,Newmont,Materials,Gold,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
MDLZ,3,1257,0.15236485109168418,0.2182303313594425,0.054000000000000006,0.09836485109168418,0.45073867816142177,MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
KR,4,1257,0.13306092693181903,0.29398609598365566,0.054000000000000006,0.07906092693181903,0.26892743572544486,KR,Kroger,Consumer Staples,Food Retail,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
MCK,5,1257,0.3381589164396557,0.29446486464464366,0.054000000000000006,0.2841589164396557,0.9650010937045916,MCK,McKesson Corporation,Health Care,Health Care Distributors,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
VRTX,6,1257,0.1996996825684445,0.32114546270677247,0.054000000000000006,0.1456996825684445,0.4536875014219901,VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
LLY,7,1257,0.4074342650045577,0.3103290087994297,0.054000000000000006,0.3534342650045577,1.1389017944918827,LLY,Lilly (Eli),Health Care,Pharmaceuticals,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
COST,8,1257,0.28708872505717187,0.23744903474395077,0.054000000000000006,0.23308872505717187,0.9816368607626442,COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
ODFL,9,1257,0.38204552843139417,0.34092493474149943,0.054000000000000006,0.3280455284313942,0.9622221638910898,ODFL,Old Dominion,Industrials,Cargo Ground Transportation,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
SNPS,10,1257,0.43818403272515516,0.34476785007148947,0.054000000000000006,0.38418403272515517,1.1143267350638772,SNPS,Synopsys,Information Technology,Application Software,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
CBOE,11,1257,0.1497564330274468,0.27934094341734056,0.054000000000000006,0.09575643302744678,0.34279412053243086,CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
PGR,12,1257,0.2563501891670781,0.27572402480016645,0.054000000000000006,0.2023501891670781,0.7338866800371613,PGR,Progressive Corporation,Financials,Property & Casualty Insurance,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
IRM,13,1257,0.243659185022433,0.3202808118650758,0.054000000000000006,0.189659185022433,0.5921653061824086,IRM,Iron Mountain,Real Estate,Other Specialized REITs,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
PM,14,1257,0.13108673709854735,0.257451524094549,0.054000000000000006,0.07708673709854734,0.2994223373493693,PM,Philip Morris International,Consumer Staples,Tobacco,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
PCG,15,1257,-0.05403563489851959,0.7586844417589527,0.054000000000000006,-0.1080356348985196,-0.14239864290355964,PCG,PG&E Corporation,Utilities,Multi-Utilities,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
MPC,16,1257,0.2452775602497128,0.47491067344105153,0.054000000000000006,0.19127756024971282,0.4027653429302326,MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
SMCI,17,1257,0.8011763274208552,0.5764522502563004,0.054000000000000006,0.7471763274208552,1.296163432597666,SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
NVDA,18,1257,0.7129999065399064,0.5176995280334241,0.054000000000000006,0.6589999065399064,1.272938974936364,NVDA,Nvidia,Information Technology,Semiconductors,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
PWR,19,1257,0.49065483038208657,0.35473959659838905,0.054000000000000006,0.4366548303820866,1.2309165217787519,PWR,Quanta Services,Industrials,Construction & Engineering,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
TKO,20,1257,0.03453179239396009,0.3943978151813822,0.054000000000000006,-0.019468207606039914,-0.04936185459619382,TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
CMG,21,1257,0.3894422816991836,0.3548284869339649,0.054000000000000006,0.3354422816991836,0.9453645748618004,CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
AAPL,22,1257,0.38523698082370905,0.32234546031823674,0.054000000000000006,0.33123698082370906,1.0275838241887885,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
DPZ,23,1257,0.1232606849259974,0.329447797484898,0.054000000000000006,0.06926068492599739,0.21023265432263916,DPZ,Domino's,Consumer Discretionary,Restaurants,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
MRNA,24,1257,0.4547894525042142,0.7471959844324694,0.054000000000000006,0.4007894525042142,0.5363913362149995,MRNA,Moderna,Health Care,Biotechnology,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
SW,25,1257,0.13849648283336125,0.48096660026527405,0.054000000000000006,0.08449648283336124,0.1756805624065325,SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,2023-12-29,2019-01-03,2023-12-29,walk_forward_past_data_only,491,1
AJG,1,1278,0.2781319633944621,0.25590573735800914,0.0542,0.2239319633944621,0.8750564395560382,AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
ODFL,2,1278,0.36500843509763214,0.33966918455190687,0.0542,0.3108084350976321,0.9150327708050762,ODFL,Old Dominion,Industrials,Cargo Ground Transportation,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
DLTR,3,1278,0.07340469235028757,0.3714291703558952,0.0542,0.019204692350287572,0.05170485756917278,DLTR,Dollar Tree,Consumer Staples,Consumer Staples Merchandise Retail,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
COST,4,1278,0.29481349666019296,0.23611305866192317,0.0542,0.24061349666019297,1.0190605213611406,COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
DPZ,5,1278,0.1285195078441177,0.32811748722847633,0.0542,0.0743195078441177,0.22650273373685562,DPZ,Domino's,Consumer Discretionary,Restaurants,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
PGR,6,1278,0.28099568822747534,0.2746617525094718,0.0542,0.22679568822747534,0.8257272305129351,PGR,Progressive Corporation,Financials,Property & Casualty Insurance,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
CBOE,7,1278,0.1537458854321303,0.2779425049021902,0.0542,0.0995458854321303,0.35815279662663024,CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
EQIX,8,1278,0.20639472271766146,0.30170122458694937,0.0542,0.15219472271766146,0.5044551043040245,EQIX,Equinix,Real Estate,Data Center REITs,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
IRM,9,1278,0.2304974909108677,0.31903197596094723,0.0542,0.1762974909108677,0.5526013196007923,IRM,Iron Mountain,Real Estate,Other Specialized REITs,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
PM,10,1278,0.12105038143487512,0.25582282589385746,0.0542,0.06685038143487512,0.26131515513245007,PM,Philip Morris International,Consumer Staples,Tobacco,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
PCG,11,1278,-0.06550617105244994,0.7528104673382923,0.0542,-0.11970617105244993,-0.15901236266771684,PCG,PG&E Corporation,Utilities,Multi-Utilities,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
MDLZ,12,1278,0.15843479111612413,0.2171055177248541,0.0542,0.10423479111612413,0.4801112021861405,MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
KR,13,1278,0.13282700968179828,0.29186058821319244,0.0542,0.07862700968179828,0.26939920241771187,KR,Kroger,Consumer Staples,Food Retail,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
MCK,14,1278,0.3520649044997777,0.29276053333226126,0.0542,0.29786490449977765,1.0174353117526376,MCK,McKesson Corporation,Health Care,Health Care Distributors,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
VRTX,15,1278,0.21108447620587767,0.31948716391360327,0.0542,0.15688447620587767,0.49105095267083365,VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
LLY,16,1278,0.4280270980146763,0.30881777148352224,0.0542,0.3738270980146763,1.2105103155782042,LLY,Lilly (Eli),Health Care,Pharmaceuticals,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
NEM,17,1278,0.03508933721642582,0.34490948874119104,0.0542,-0.019110662783574178,-0.05540776176765089,NEM,Newmont,Materials,Gold,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
NVDA,18,1278,0.7721653121739631,0.5153911029414363,0.0542,0.7179653121739631,1.3930494881972093,NVDA,Nvidia,Information Technology,Semiconductors,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
CDNS,19,1278,0.4539119236337099,0.3550776482295043,0.0542,0.3997119236337099,1.1257028585909645,CDNS,Cadence Design Systems,Information Technology,Application Software,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
MRNA,20,1278,0.450413421235341,0.744685101444144,0.0542,0.396213421235341,0.5320549860162059,MRNA,Moderna,Health Care,Biotechnology,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
MPC,21,1278,0.26798752488453226,0.4730283277821655,0.0542,0.21378752488453226,0.4519550148019542,MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
STLD,22,1278,0.3429581636102814,0.4427756162291721,0.0542,0.2887581636102814,0.6521546196907685,STLD,Steel Dynamics,Materials,Steel,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
SMCI,23,1278,1.0167115701183116,0.5973689974910861,0.0542,0.9625115701183116,1.611251293858239,SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
TKO,24,1278,0.03917409078548473,0.39935990516942926,0.0542,-0.01502590921451527,-0.03762498192736824,TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
SW,25,1278,0.13314795854102068,0.47974688170126234,0.0542,0.07894795854102069,0.16456169190940456,SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,2024-01-31,2019-01-03,2024-01-31,walk_forward_past_data_only,491,1
COST,1,1298,0.3072197575958948,0.23472347659243112,0.0545,0.2527197575958948,1.0766701365569498,COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
WST,2,1298,0.29421742561161324,0.3296633821444754,0.0545,0.23971742561161324,0.72715818193771,WST,West Pharmaceutical Services,Health Care,Health Care Supplies,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
BLDR,3,1298,0.7325025860037064,0.5198092049293309,0.0545,0.6780025860037064,1.3043297032338668,BLDR,Builders FirstSource,Industrials,Building Products,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
CBOE,4,1298,0.1615788222172101,0.27686766701937293,0.0545,0.1070788222172101,0.38675091017297303,CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
PGR,5,1298,0.29144985215806907,0.2731972494025938,0.0545,0.23694985215806907,0.8673215146792741,PGR,Progressive Corporation,Financials,Property & Casualty Insurance,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
AJG,6,1298,0.2862035052593268,0.2544544994041203,0.0545,0.23170350525932681,0.9105891458077118,AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
IRM,7,1298,0.2634186214314733,0.3194654645318296,0.0545,0.20891862143147333,0.6539630871763853,IRM,Iron Mountain,Real Estate,Other Specialized REITs,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
PM,8,1298,0.11694149124856579,0.25471551154948724,0.0545,0.06244149124856579,0.2451420836867031,PM,Philip Morris International,Consumer Staples,Tobacco,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
PCG,9,1298,-0.06647634598988283,0.7475703020849337,0.0545,-0.12097634598988283,-0.16182604586148788,PCG,PG&E Corporation,Utilities,Multi-Utilities,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
MDLZ,10,1298,0.14917539785137768,0.21645742891731815,0.0545,0.09467539785137769,0.4373857636807723,MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
KR,11,1298,0.14810408126776764,0.29087718842474025,0.0545,0.09360408126776765,0.3217993194127225,KR,Kroger,Consumer Staples,Food Retail,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
MCK,12,1298,0.357165311252885,0.29175578268946284,0.0545,0.302665311252885,1.0373926729501501,MCK,McKesson Corporation,Health Care,Health Care Distributors,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
REGN,13,1298,0.20328486569314674,0.3157093367777547,0.0545,0.14878486569314675,0.4712716678312389,REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
LLY,14,1298,0.4640289215045086,0.30915858092438764,0.0545,0.4095289215045086,1.324656492729435,LLY,Lilly (Eli),Health Care,Pharmaceuticals,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
NEM,15,1298,0.014799834354601193,0.34704362639601805,0.0545,-0.039700165645398806,-0.1143953169740573,NEM,Newmont,Materials,Gold,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
STLD,16,1298,0.3639442102222854,0.44091627530898253,0.0545,0.3094442102222854,0.7018207935405312,STLD,Steel Dynamics,Materials,Steel,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
HWM,17,1298,0.3530608042077479,0.4260940409263965,0.0545,0.2985608042077479,0.7006922780676045,HWM,Howmet Aerospace,Industrials,Aerospace & Defense,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
PWR,18,1298,0.5044962939124626,0.3548927336168888,0.0545,0.44999629391246265,1.2679783249612526,PWR,Quanta Services,Industrials,Construction & Engineering,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
SMCI,19,1298,1.1949434212102745,0.6309077799475669,0.0545,1.1404434212102745,1.8076230115676397,SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
TKO,20,1298,0.03865533089124318,0.3972522382927612,0.0545,-0.01584466910875682,-0.039885663519106086,TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
SNPS,21,1298,0.4519436544290292,0.3450381323468001,0.0545,0.3974436544290292,1.1518832765694313,SNPS,Synopsys,Information Technology,Application Software,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
AAPL,22,1298,0.35468337432189534,0.31907492343388544,0.0545,0.30018337432189535,0.9407927488983491,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
DPZ,23,1298,0.1375433582871488,0.32748349985189373,0.0545,0.08304335828714882,0.2535802821354531,DPZ,Domino's,Consumer Discretionary,Restaurants,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
MRNA,24,1298,0.4168114146031576,0.7444078147942981,0.0545,0.36231141460315763,0.4867109229680441,MRNA,Moderna,Health Care,Biotechnology,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
SW,25,1298,0.13486444765723782,0.4821935187893604,0.0545,0.08036444765723783,0.16666430494339335,SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,2024-02-29,2019-01-03,2024-02-29,walk_forward_past_data_only,492,1
GIS,1,1318,0.15966840054548648,0.22256408157998261,0.0546,0.10506840054548647,0.47208156769774257,GIS,General Mills,Consumer Staples,Packaged Foods & Meats,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
KR,2,1318,0.17703832708625322,0.29238339642734573,0.0546,0.12243832708625321,0.41875950749028895,KR,Kroger,Consumer Staples,Food Retail,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
NDAQ,3,1318,0.19464866790885194,0.2751585716975216,0.0546,0.14004866790885193,0.5089743962721455,NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
PLD,4,1318,0.20110239168804744,0.3025453400559938,0.0546,0.14650239168804743,0.4842328480780216,PLD,Prologis,Real Estate,Industrial REITs,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
PGR,5,1318,0.3080612630495039,0.2717873383065307,0.0546,0.2534612630495039,0.9325720051154185,PGR,Progressive Corporation,Financials,Property & Casualty Insurance,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
IRM,6,1318,0.26568130188601824,0.3183626034874629,0.0546,0.21108130188601823,0.6630216601251364,IRM,Iron Mountain,Real Estate,Other Specialized REITs,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
PM,7,1318,0.12192608543942285,0.25351893036939194,0.0546,0.06732608543942284,0.26556630442280893,PM,Philip Morris International,Consumer Staples,Tobacco,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
PCG,8,1318,-0.06464342277483204,0.7422110797025757,0.0546,-0.11924342277483205,-0.16065971801797427,PCG,PG&E Corporation,Utilities,Multi-Utilities,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
AJG,9,1318,0.287375594205008,0.25305738019276913,0.0546,0.232775594205008,0.9198530152635294,AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
COST,10,1318,0.29812516483565554,0.23635681104827785,0.0546,0.24352516483565553,1.0303285264155704,COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
MCK,11,1318,0.3584488481641839,0.29008830777466427,0.0546,0.3038488481641839,1.0474356946513286,MCK,McKesson Corporation,Health Care,Health Care Distributors,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
REGN,12,1318,0.1990544167761481,0.31356586354840554,0.0546,0.1444544167761481,0.4606828534887647,REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
LLY,13,1318,0.4644360024734888,0.3083525360412297,0.0546,0.40983600247348884,1.3291150698325693,LLY,Lilly (Eli),Health Care,Pharmaceuticals,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
SMCI,14,1318,1.2336036159381742,0.6378386388895826,0.0546,1.1790036159381743,1.8484355510207242,SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
BLDR,15,1318,0.7400184748808909,0.5172270914896131,0.0546,0.6854184748808909,1.3251789903481022,BLDR,Builders FirstSource,Industrials,Building Products,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
STLD,16,1318,0.3851838031267518,0.4385890345348029,0.0546,0.33058380312675184,0.7537438857252583,STLD,Steel Dynamics,Materials,Steel,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
PWR,17,1318,0.5162160131691551,0.352706929443349,0.0546,0.4616160131691551,1.3087806749294355,PWR,Quanta Services,Industrials,Construction & Engineering,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
TKO,18,1318,0.04432979910637447,0.3961358509675865,0.0546,-0.010270200893625535,-0.025925956634674514,TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
AAPL,19,1318,0.3349515276812609,0.31816159461950955,0.0546,0.2803515276812609,0.8811608076598126,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
CDNS,20,1318,0.4585701976234968,0.3538679404828876,0.0546,0.40397019762349684,1.1415846179007902,CDNS,Cadence Design Systems,Information Technology,Application Software,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
DPZ,21,1318,0.15859129517970016,0.3259161903853342,0.0546,0.10399129517970016,0.31907373198229316,DPZ,Domino's,Consumer Discretionary,Restaurants,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
MRNA,22,1318,0.4487696170981599,0.7410961628304418,0.0546,0.3941696170981599,0.53187377950079,MRNA,Moderna,Health Care,Biotechnology,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
EXE,23,787,0.3155310049062505,0.38199477515769886,0.0546,0.26093100490625054,0.6830748006920525,EXE,Expand Energy,Energy,Oil & Gas Exploration & Production,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
NEM,24,1318,0.043075689860295974,0.3473389248503908,0.0546,-0.011524310139704029,-0.03317886166852129,NEM,Newmont,Materials,Gold,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
SW,25,1318,0.15229293300948887,0.4793957787428019,0.0546,0.09769293300948886,0.2037834652313482,SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,2024-03-28,2019-01-03,2024-03-28,walk_forward_past_data_only,492,1
SO,1,1340,0.14871760995275385,0.25801064744990454,0.0546,0.09411760995275384,0.36478188355008784,SO,Southern Company,Utilities,Electric Utilities,2024-04-30,2019-01-03,2024-04-30,walk_forward_past_data_only,494,1
NEM,2,1340,0.06728521444351632,0.35085588289449393,0.0546,0.012685214443516314,0.036155056996239374,NEM,Newmont,Materials,Gold,2024-04-30,2019-01-03,2024-04-30,walk_forward_past_data_only,494,1
GIS,3,1340,0.16021603707635723,0.22228148029929842,0.0546,0.10561603707635722,0.47514546391425383,GIS,General Mills,Consumer Staples,Packaged Foods & Meats,2024-04-30,2019-01-03,2024-04-30,walk_forward_past_data_only,494,1
KR,4,1340,0.1670445651519552,0.2910628061321288,0.0546,0.1124445651519552,0.3863240605909319,KR,Kroger,Consumer Staples,Food Retail,2024-04-30,2019-01-03,2024-04-30,walk_forward_past_data_only,494,1
MCK,5,1340,0.3518041485811627,0.2882488873515745,0.0546,0.29720414858116273,1.031067808489632,MCK,McKesson Corporation,Health Care,Health Care Distributors,2024-04-30,2019-01-03,2024-04-30,walk_forward_past_data_only,494,1
UNH,6,1340,0.15473932292214831,0.2926214110920555,0.0546,0.1001393229221483,0.3422146128966809,UNH,UnitedHealth Group,Health Care,Managed Health Care,2024-04-30,2019-01-03,2024-04-30,walk_forward_past_data_only,494,1
LLY,7,1340,0.45639581251099637,0.3081447858207348,0.0546,0.4017958125109964,1.303918907603206,LLY,Lilly (Eli),Health Care,Pharmaceuticals,2024-04-30,2019-01-03,2024-04-30,walk_forward_past_data_only,494,1
EXE,8,809,0.31054496722038927,0.37813076095762493,0.0546,0.2559449672203893,0.6768689396551677,EXE,Expand Energy,Energy,Oil & Gas Exploration & Production,2024-04-30,2019-01-03,2024-04-30,walk_forward_past_data_only,494,1
PWR,9,1340,0.5046328247534786,0.3510912594342322,0.0546,0.4500328247534786,1.281811530935536,PWR,Quanta Services,Industrials,Construction & Engineering,2024-04-30,2019-01-03,2024-04-30,walk_forward_past_data_only,494,1
CTAS,10,1340,0.30629507638021414,0.3041418771468497,0.0546,0.25169507638021416,0.8275581078849181,CTAS,Cintas,Industrials,Diversified Support Services,2024-04-30,2019-01-03,2024-04-30,walk_forward_past_data_only,494,1
BLDR,11,1340,0.6820929696697695,0.515202555088469,0.0546,0.6274929696697695,1.217953916323296,BLDR,Builders FirstSource,Industrials,Building Products,2024-04-30,2019-01-03,2024-04-30,walk_forward_past_data_only,494,1
TGT,12,1340,0.20921213305679598,0.3482324505874881,0.0546,0.15461213305679597,0.4439911696797827,TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,2024-04-30,2019-01-03,2024-04-30,walk_forward_past_data_only,494,1
COST,13,1340,0.2897192240543067,0.2350890084330946,0.0546,0.2351192240543067,1.000128528430204,COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,2024-04-30,2019-01-03,2024-04-30,walk_forward_past_data_only,494,1
CBOE,14,1340,0.14355988565453948,0.2746135481734281,0.0546,0.08895988565453947,0.3239457275369319,CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,2024-04-30,2019-01-03,2024-04-30,walk_forward_past_data_only,494,1
